user,status,response_time
303342,"200,",436 ms
148413,"200,",375 ms
35072,"200,",348 ms
237480,"200,",362 ms
135217,"200,",315 ms
162824,"200,",293 ms
142910,"200,",324 ms
270633,"200,",344 ms
277864,"200,",360 ms
84229,"200,",442 ms
197951,"200,",361 ms
301042,"200,",358 ms
70728,"200,",400 ms
7781,"200,",340 ms
278525,"200,",316 ms
305124,"200,",313 ms
294273,"0,",365 ms
285817,"200,",353 ms
191572,"200,",407 ms
209559,"200,",399 ms
306650,"200,",276 ms
65067,"200,",338 ms
251510,"200,",303 ms
288184,"200,",149 ms
117150,"200,",369 ms
188834,"200,",412 ms
148967,"200,",344 ms
113700,"0,",439 ms
296532,"200,",310 ms
60563,"200,",257 ms
91806,"200,",315 ms
87274,"200,",432 ms
236809,"200,",445 ms
301826,"200,",570 ms
179320,"200,",310 ms
301642,"200,",355 ms
226195,"200,",278 ms
238544,"200,",553 ms
152514,"200,",621 ms
193823,"200,",701 ms
120166,"200,",400 ms
56626,"200,",433 ms
160060,"200,",244 ms
103281,"200,",461 ms
231111,"200,",416 ms
34559,"200,",435 ms
33820,"200,",374 ms
168742,"200,",354 ms
108239,"200,",341 ms
203248,"200,",395 ms
106931,"200,",343 ms
62698,"200,",309 ms
261896,"200,",307 ms
273763,"200,",346 ms
185608,"200,",237 ms
171425,"200,",275 ms
52779,"200,",121 ms
188854,"200,",369 ms
242371,"200,",334 ms
42331,"0,",414 ms
81932,"200,",239 ms
104912,"200,",352 ms
278060,"200,",281 ms
33225,"200,",445 ms
86763,"200,",317 ms
64903,"200,",328 ms
288414,"200,",430 ms
260025,"200,",417 ms
97213,"200,",142 ms
44498,"200,",280 ms
115260,"200,",330 ms
192744,"200,",300 ms
218788,"200,",394 ms
210623,"200,",458 ms
265432,"200,",466 ms
280882,"200,",369 ms
262742,"200,",330 ms
27105,"200,",279 ms
192466,"200,",433 ms
290787,"200,",456 ms
126330,"200,",528 ms
133368,"200,",620 ms
186552,"200,",343 ms
7470,"200,",307 ms
56963,"200,",247 ms
220307,"200,",376 ms
123075,"200,",457 ms
192696,"200,",217 ms
51467,"200,",414 ms
260576,"200,",293 ms
62410,"200,",343 ms
248260,"200,",462 ms
109790,"200,",373 ms
190801,"200,",503 ms
65980,"200,",309 ms
219410,"200,",403 ms
61081,"200,",338 ms
59780,"200,",325 ms
306166,"200,",361 ms
40480,"200,",282 ms
39166,"200,",588 ms
5668,"200,",689 ms
16053,"200,",726 ms
86583,"200,",437 ms
83614,"200,",420 ms
194294,"200,",413 ms
56007,"200,",309 ms
204279,"200,",344 ms
85629,"200,",343 ms
232234,"200,",297 ms
291852,"200,",288 ms
147633,"200,",317 ms
74390,"200,",341 ms
288911,"200,",365 ms
154118,"200,",262 ms
40338,"200,",278 ms
158184,"200,",308 ms
36739,"200,",322 ms
13062,"200,",500 ms
24559,"200,",268 ms
132387,"200,",391 ms
254557,"200,",355 ms
65878,"200,",403 ms
166747,"200,",346 ms
103460,"200,",377 ms
211055,"200,",290 ms
11714,"200,",358 ms
281934,"200,",483 ms
280223,"200,",352 ms
94804,"200,",322 ms
195478,"200,",463 ms
91197,"200,",442 ms
152037,"200,",314 ms
197275,"200,",291 ms
96101,"200,",233 ms
49557,"200,",357 ms
254408,"200,",439 ms
70116,"200,",450 ms
78644,"200,",371 ms
13794,"200,",439 ms
245509,"200,",419 ms
163941,"200,",430 ms
74540,"200,",456 ms
144389,"200,",407 ms
225095,"200,",616 ms
21433,"200,",313 ms
166790,"200,",338 ms
58112,"200,",243 ms
259627,"200,",351 ms
262135,"200,",451 ms
27923,"200,",312 ms
292953,"200,",333 ms
209067,"200,",307 ms
23908,"200,",486 ms
289514,"200,",502 ms
63952,"200,",393 ms
240907,"200,",432 ms
265193,"200,",349 ms
300063,"200,",313 ms
33940,"200,",424 ms
195651,"200,",464 ms
86466,"200,",665 ms
87304,"200,",701 ms
55929,"200,",711 ms
142970,"200,",232 ms
147695,"200,",387 ms
228037,"200,",401 ms
205025,"200,",343 ms
52020,"200,",367 ms
231743,"200,",295 ms
155663,"200,",248 ms
16749,"200,",360 ms
14837,"200,",393 ms
63254,"200,",205 ms
287773,"200,",281 ms
124843,"200,",381 ms
115048,"200,",405 ms
282948,"200,",370 ms
124804,"200,",384 ms
93449,"200,",490 ms
8081,"200,",522 ms
228455,"200,",532 ms
120316,"200,",527 ms
227942,"200,",242 ms
182780,"200,",390 ms
38533,"200,",395 ms
238873,"200,",353 ms
17543,"200,",360 ms
9848,"200,",223 ms
23862,"200,",333 ms
11188,"200,",514 ms
194368,"200,",219 ms
26661,"200,",440 ms
143874,"200,",483 ms
66064,"200,",376 ms
127781,"200,",427 ms
149713,"200,",525 ms
239773,"200,",341 ms
168743,"200,",311 ms
307104,"200,",328 ms
134178,"200,",466 ms
113614,"200,",248 ms
123447,"200,",280 ms
120225,"200,",680 ms
291853,"200,",689 ms
39947,"200,",462 ms
23186,"200,",372 ms
257606,"200,",239 ms
215903,"200,",323 ms
53224,"200,",358 ms
193647,"200,",414 ms
265490,"200,",349 ms
288067,"200,",419 ms
108019,"200,",401 ms
221110,"200,",252 ms
63727,"200,",270 ms
299410,"200,",296 ms
257852,"200,",345 ms
241413,"200,",439 ms
246413,"200,",698 ms
144123,"200,",826 ms
128045,"200,",876 ms
38272,"200,",820 ms
235786,"200,",311 ms
300963,"200,",329 ms
109504,"200,",266 ms
78962,"200,",427 ms
268458,"200,",452 ms
104481,"200,",328 ms
32313,"200,",341 ms
75060,"200,",442 ms
161568,"200,",456 ms
40422,"200,",263 ms
262572,"200,",471 ms
26022,"200,",503 ms
112339,"200,",312 ms
271836,"200,",535 ms
222120,"200,",313 ms
158465,"200,",283 ms
72226,"200,",346 ms
165653,"200,",165 ms
279686,"200,",367 ms
176283,"200,",393 ms
111953,"200,",204 ms
73064,"200,",379 ms
196065,"200,",372 ms
254103,"200,",400 ms
89707,"200,",378 ms
274218,"200,",497 ms
266221,"200,",521 ms
103282,"200,",482 ms
165933,"200,",534 ms
107127,"200,",536 ms
176712,"200,",225 ms
38012,"200,",372 ms
253581,"200,",399 ms
302080,"200,",344 ms
14164,"200,",361 ms
16011,"200,",297 ms
118028,"200,",463 ms
227912,"200,",229 ms
253298,"200,",408 ms
2170,"200,",474 ms
285870,"200,",490 ms
265797,"200,",314 ms
958,"200,",511 ms
263080,"200,",511 ms
248273,"200,",315 ms
160414,"200,",329 ms
43284,"200,",351 ms
7018,"200,",389 ms
58202,"200,",295 ms
286210,"200,",270 ms
181916,"200,",673 ms
62766,"200,",681 ms
41228,"200,",707 ms
234808,"200,",252 ms
100549,"200,",308 ms
187321,"200,",449 ms
175322,"200,",294 ms
61363,"200,",364 ms
301835,"200,",360 ms
43319,"200,",402 ms
145559,"200,",324 ms
19462,"200,",387 ms
33176,"200,",265 ms
297834,"200,",277 ms
289453,"200,",335 ms
264224,"200,",336 ms
123514,"200,",506 ms
109128,"200,",767 ms
269690,"200,",814 ms
257886,"200,",864 ms
251044,"200,",337 ms
307741,"200,",399 ms
95963,"200,",391 ms
127708,"200,",453 ms
254128,"200,",350 ms
206449,"200,",439 ms
25150,"200,",456 ms
15952,"200,",410 ms
83026,"200,",476 ms
224493,"200,",305 ms
194123,"200,",358 ms
274905,"200,",543 ms
258956,"200,",625 ms
204554,"200,",309 ms
286781,"200,",302 ms
42143,"200,",331 ms
161028,"200,",360 ms
98922,"200,",603 ms
285427,"200,",617 ms
217851,"200,",334 ms
218561,"200,",350 ms
150134,"200,",348 ms
33155,"200,",396 ms
55968,"200,",482 ms
223794,"200,",485 ms
178186,"200,",329 ms
269881,"200,",294 ms
68382,"200,",285 ms
67933,"200,",335 ms
261741,"200,",337 ms
267614,"200,",185 ms
84750,"200,",384 ms
118848,"200,",483 ms
173163,"200,",629 ms
130832,"200,",275 ms
154682,"200,",442 ms
193287,"200,",365 ms
91303,"200,",469 ms
172798,"200,",477 ms
130719,"200,",307 ms
39687,"200,",577 ms
88955,"200,",571 ms
190794,"200,",606 ms
279279,"200,",160 ms
25330,"200,",403 ms
76350,"200,",463 ms
139327,"200,",382 ms
196648,"200,",430 ms
30179,"200,",405 ms
117492,"200,",476 ms
27463,"200,",523 ms
92760,"200,",557 ms
214201,"200,",210 ms
289222,"200,",279 ms
65964,"200,",377 ms
232477,"200,",421 ms
303300,"200,",504 ms
67191,"200,",242 ms
10360,"200,",147 ms
91633,"200,",411 ms
26635,"200,",504 ms
154387,"200,",557 ms
300396,"200,",382 ms
3713,"200,",394 ms
103154,"200,",273 ms
178957,"200,",379 ms
260951,"200,",557 ms
224061,"200,",576 ms
145149,"200,",358 ms
136437,"200,",385 ms
279868,"200,",515 ms
145985,"200,",481 ms
229128,"200,",264 ms
301431,"200,",339 ms
151005,"200,",263 ms
308026,"200,",367 ms
123537,"200,",391 ms
220840,"200,",315 ms
270681,"200,",415 ms
168945,"200,",450 ms
214863,"200,",444 ms
130261,"200,",368 ms
281248,"200,",433 ms
33435,"200,",261 ms
171718,"200,",422 ms
173853,"200,",473 ms
134406,"200,",545 ms
7545,"200,",298 ms
160374,"200,",331 ms
73175,"200,",570 ms
249509,"200,",610 ms
113756,"200,",601 ms
115714,"200,",332 ms
86709,"200,",343 ms
195881,"200,",349 ms
210051,"200,",346 ms
69535,"200,",334 ms
68197,"200,",475 ms
279532,"200,",472 ms
75006,"200,",382 ms
220058,"200,",348 ms
221041,"200,",245 ms
177218,"200,",263 ms
220483,"200,",324 ms
193414,"200,",287 ms
109034,"200,",177 ms
221559,"200,",490 ms
304395,"200,",622 ms
219216,"200,",236 ms
27350,"200,",417 ms
70409,"200,",461 ms
301505,"200,",460 ms
1287,"0,",496 ms
34770,"200,",315 ms
50777,"200,",447 ms
219609,"200,",544 ms
276211,"200,",605 ms
268493,"200,",403 ms
5954,"200,",470 ms
170545,"200,",505 ms
178856,"200,",247 ms
174966,"200,",390 ms
244864,"200,",428 ms
153383,"200,",286 ms
75560,"200,",501 ms
69294,"200,",520 ms
264172,"200,",203 ms
296979,"200,",236 ms
197495,"200,",299 ms
203631,"200,",400 ms
220359,"200,",474 ms
140459,"200,",338 ms
261328,"200,",332 ms
187740,"200,",422 ms
186677,"200,",518 ms
80968,"200,",339 ms
25018,"200,",373 ms
156062,"200,",507 ms
269230,"200,",553 ms
201333,"200,",405 ms
293340,"200,",266 ms
197895,"200,",484 ms
273100,"200,",547 ms
127569,"200,",326 ms
45182,"200,",369 ms
97065,"200,",240 ms
152786,"200,",284 ms
224811,"200,",401 ms
81536,"200,",401 ms
221090,"200,",79 ms
87941,"200,",389 ms
286859,"200,",434 ms
235784,"200,",419 ms
303352,"200,",433 ms
192093,"200,",360 ms
246059,"200,",335 ms
193532,"200,",338 ms
103413,"200,",364 ms
238205,"200,",436 ms
162991,"200,",186 ms
233874,"200,",299 ms
85522,"200,",267 ms
195338,"200,",337 ms
254353,"200,",195 ms
235729,"200,",304 ms
107085,"200,",239 ms
244636,"200,",298 ms
287026,"200,",357 ms
277066,"200,",620 ms
80192,"200,",685 ms
283236,"200,",385 ms
217751,"200,",364 ms
176449,"200,",331 ms
265462,"200,",318 ms
62650,"200,",267 ms
239047,"200,",300 ms
190522,"200,",255 ms
86310,"200,",434 ms
247120,"200,",260 ms
253968,"200,",243 ms
104300,"200,",568 ms
37066,"200,",620 ms
99806,"200,",750 ms
5018,"200,",371 ms
19301,"200,",426 ms
2685,"200,",295 ms
61505,"200,",319 ms
191088,"200,",253 ms
238272,"200,",280 ms
143654,"200,",346 ms
160939,"200,",404 ms
103765,"200,",333 ms
85597,"200,",578 ms
92738,"200,",611 ms
254806,"200,",302 ms
100535,"200,",408 ms
176238,"200,",235 ms
142962,"200,",311 ms
844,"200,",339 ms
3809,"200,",293 ms
123600,"200,",423 ms
165938,"200,",295 ms
281798,"200,",298 ms
232513,"200,",298 ms
149078,"200,",328 ms
204753,"200,",329 ms
255013,"200,",221 ms
42836,"200,",465 ms
76154,"200,",505 ms
51439,"200,",357 ms
131249,"200,",283 ms
110238,"200,",385 ms
289079,"0,",439 ms
28699,"200,",400 ms
185135,"200,",237 ms
229334,"200,",203 ms
193852,"200,",492 ms
10493,"200,",561 ms
92908,"200,",280 ms
10397,"200,",348 ms
11704,"200,",321 ms
118927,"200,",450 ms
129292,"200,",308 ms
215852,"200,",318 ms
230597,"200,",257 ms
191381,"200,",292 ms
76180,"200,",296 ms
120864,"200,",319 ms
157148,"200,",309 ms
56048,"200,",611 ms
68174,"200,",623 ms
289505,"200,",734 ms
197787,"200,",206 ms
255335,"200,",373 ms
210578,"200,",387 ms
42498,"200,",206 ms
33102,"200,",269 ms
137307,"200,",330 ms
119265,"200,",365 ms
108680,"200,",248 ms
74552,"200,",308 ms
149759,"200,",382 ms
64061,"200,",351 ms
271001,"200,",231 ms
187540,"200,",415 ms
233073,"200,",536 ms
26630,"200,",636 ms
304820,"200,",725 ms
57509,"200,",732 ms
12192,"200,",407 ms
248867,"200,",429 ms
302626,"200,",317 ms
51216,"200,",227 ms
251106,"200,",353 ms
36882,"200,",378 ms
203231,"200,",181 ms
252371,"200,",241 ms
184936,"200,",592 ms
148236,"200,",296 ms
278321,"200,",410 ms
289203,"200,",300 ms
130105,"200,",68 ms
152169,"200,",314 ms
81676,"200,",262 ms
40967,"200,",367 ms
58670,"200,",460 ms
234606,"200,",235 ms
32805,"200,",311 ms
36032,"200,",314 ms
180062,"200,",343 ms
233175,"200,",281 ms
206451,"200,",339 ms
381,"200,",211 ms
122598,"200,",312 ms
287191,"200,",521 ms
92513,"200,",349 ms
253808,"200,",358 ms
140116,"200,",215 ms
159254,"200,",284 ms
224362,"200,",303 ms
253813,"200,",400 ms
133260,"200,",433 ms
184460,"200,",287 ms
45846,"200,",550 ms
299254,"200,",559 ms
121279,"200,",381 ms
92296,"200,",386 ms
224611,"200,",362 ms
3908,"200,",355 ms
269661,"200,",195 ms
6431,"200,",335 ms
83286,"200,",356 ms
270336,"200,",399 ms
158603,"200,",337 ms
18855,"200,",635 ms
306502,"200,",717 ms
278857,"0,",758 ms
3546,"200,",266 ms
2596,"200,",300 ms
61302,"200,",304 ms
94373,"200,",214 ms
31470,"200,",370 ms
233676,"200,",404 ms
40367,"200,",299 ms
25291,"200,",345 ms
34944,"200,",318 ms
128427,"200,",298 ms
73873,"200,",367 ms
127380,"200,",473 ms
293124,"200,",478 ms
82292,"200,",387 ms
148845,"200,",382 ms
144094,"200,",300 ms
93187,"200,",283 ms
147970,"200,",356 ms
43680,"200,",350 ms
35544,"200,",408 ms
307027,"200,",489 ms
283575,"200,",183 ms
254775,"200,",645 ms
86120,"200,",622 ms
92942,"200,",340 ms
258303,"200,",345 ms
184156,"200,",363 ms
192599,"200,",598 ms
288032,"200,",772 ms
83854,"200,",811 ms
262638,"200,",244 ms
202510,"200,",238 ms
179513,"0,",334 ms
154846,"200,",382 ms
251301,"200,",481 ms
54039,"200,",606 ms
257072,"200,",240 ms
266324,"200,",425 ms
74233,"200,",288 ms
112290,"200,",315 ms
91202,"200,",317 ms
252700,"200,",424 ms
235056,"200,",237 ms
278687,"200,",256 ms
3077,"200,",294 ms
189315,"200,",293 ms
249663,"200,",229 ms
155107,"200,",361 ms
156356,"200,",419 ms
92719,"200,",325 ms
73763,"200,",390 ms
235884,"200,",271 ms
25180,"200,",357 ms
147556,"200,",393 ms
153220,"200,",286 ms
144969,"200,",319 ms
294378,"200,",349 ms
81887,"200,",292 ms
98143,"200,",259 ms
91158,"200,",308 ms
62026,"0,",154 ms
229359,"200,",273 ms
208786,"200,",537 ms
183295,"200,",536 ms
306730,"200,",569 ms
112080,"200,",362 ms
307665,"200,",391 ms
299209,"200,",381 ms
38556,"200,",211 ms
264029,"200,",392 ms
89188,"200,",301 ms
291911,"200,",341 ms
140415,"200,",326 ms
7426,"200,",372 ms
149656,"200,",322 ms
177209,"200,",356 ms
294325,"200,",173 ms
223635,"200,",425 ms
73661,"200,",723 ms
2452,"200,",752 ms
130549,"200,",764 ms
281332,"200,",296 ms
248517,"200,",435 ms
138032,"200,",238 ms
176935,"200,",412 ms
240047,"200,",403 ms
71822,"200,",344 ms
5091,"200,",317 ms
190983,"200,",308 ms
21944,"200,",346 ms
97199,"200,",458 ms
118334,"200,",384 ms
2829,"200,",392 ms
178286,"200,",333 ms
227146,"200,",328 ms
281673,"200,",309 ms
270688,"0,",480 ms
10634,"200,",454 ms
102901,"200,",662 ms
276519,"200,",339 ms
133958,"200,",379 ms
132492,"200,",411 ms
105447,"200,",703 ms
121387,"200,",806 ms
111326,"200,",817 ms
145914,"200,",299 ms
37849,"200,",168 ms
244338,"200,",244 ms
84367,"200,",299 ms
297889,"200,",305 ms
106357,"200,",441 ms
172854,"200,",612 ms
40382,"200,",636 ms
250524,"200,",419 ms
97218,"200,",308 ms
255640,"200,",365 ms
203566,"200,",415 ms
267906,"200,",235 ms
131507,"200,",286 ms
299208,"200,",320 ms
144837,"200,",415 ms
75296,"200,",411 ms
269978,"200,",279 ms
47521,"200,",323 ms
161416,"200,",421 ms
302555,"200,",286 ms
55361,"200,",362 ms
236642,"200,",410 ms
93968,"200,",404 ms
119425,"200,",296 ms
191390,"0,",352 ms
11340,"200,",154 ms
294195,"200,",319 ms
135524,"200,",475 ms
107980,"200,",531 ms
249896,"200,",436 ms
232024,"200,",521 ms
162683,"200,",248 ms
109528,"200,",410 ms
270151,"200,",421 ms
227403,"200,",405 ms
282768,"200,",466 ms
154137,"200,",279 ms
54184,"200,",435 ms
130030,"200,",457 ms
140879,"200,",465 ms
80009,"200,",309 ms
257103,"200,",238 ms
298213,"200,",305 ms
144157,"200,",314 ms
73101,"200,",403 ms
141359,"200,",415 ms
233720,"200,",407 ms
194072,"200,",555 ms
120845,"200,",592 ms
273501,"200,",284 ms
224051,"200,",260 ms
269994,"200,",376 ms
148724,"200,",408 ms
161452,"200,",397 ms
158051,"200,",405 ms
203364,"200,",340 ms
267368,"200,",356 ms
204399,"200,",261 ms
197078,"200,",462 ms
93896,"200,",349 ms
238891,"200,",474 ms
246959,"200,",516 ms
149175,"200,",282 ms
191654,"200,",303 ms
303456,"200,",303 ms
11352,"200,",336 ms
168086,"200,",292 ms
116170,"200,",386 ms
163255,"200,",319 ms
293638,"200,",281 ms
194772,"200,",435 ms
272270,"200,",561 ms
227743,"200,",661 ms
133031,"200,",623 ms
292527,"200,",423 ms
281974,"200,",440 ms
108553,"0,",349 ms
184218,"200,",387 ms
220019,"200,",374 ms
74408,"200,",520 ms
163819,"200,",291 ms
86596,"200,",637 ms
122097,"200,",669 ms
41965,"200,",674 ms
245892,"200,",348 ms
63268,"200,",323 ms
207197,"200,",141 ms
228006,"200,",339 ms
96113,"200,",290 ms
302715,"200,",315 ms
64587,"200,",316 ms
237861,"200,",368 ms
83430,"200,",338 ms
7900,"200,",365 ms
225,"200,",389 ms
113334,"200,",413 ms
284640,"200,",321 ms
230882,"200,",272 ms
263544,"200,",473 ms
55775,"200,",540 ms
45498,"200,",579 ms
291090,"200,",307 ms
54951,"200,",517 ms
297911,"200,",475 ms
252993,"200,",129 ms
298850,"200,",310 ms
238656,"200,",417 ms
253058,"200,",415 ms
8873,"200,",349 ms
266978,"200,",479 ms
94943,"200,",450 ms
228168,"200,",212 ms
97140,"200,",195 ms
286047,"200,",293 ms
174341,"200,",311 ms
20671,"200,",409 ms
227448,"200,",166 ms
265477,"200,",411 ms
4506,"200,",552 ms
273953,"200,",577 ms
121445,"200,",268 ms
305513,"200,",314 ms
6214,"200,",255 ms
8356,"200,",385 ms
231698,"200,",407 ms
169522,"200,",400 ms
193217,"200,",406 ms
218461,"200,",305 ms
8874,"200,",348 ms
179708,"200,",303 ms
262727,"200,",332 ms
39936,"200,",437 ms
176650,"200,",493 ms
76900,"200,",508 ms
108648,"200,",291 ms
78639,"200,",324 ms
130947,"200,",351 ms
227070,"200,",333 ms
298963,"200,",387 ms
37386,"200,",298 ms
302884,"200,",433 ms
307280,"200,",514 ms
122090,"200,",652 ms
108880,"200,",661 ms
164741,"200,",404 ms
170759,"200,",434 ms
178410,"200,",472 ms
268875,"200,",344 ms
99837,"200,",566 ms
231550,"200,",645 ms
154158,"200,",668 ms
243466,"200,",327 ms
123129,"200,",347 ms
197970,"200,",405 ms
243433,"200,",256 ms
60005,"200,",384 ms
219306,"200,",371 ms
278310,"200,",377 ms
8993,"200,",287 ms
97013,"200,",339 ms
296587,"200,",319 ms
42053,"200,",380 ms
67324,"200,",463 ms
183712,"200,",388 ms
194297,"200,",407 ms
33191,"200,",259 ms
84887,"200,",246 ms
16445,"0,",212 ms
257536,"200,",426 ms
23123,"200,",438 ms
146041,"200,",347 ms
99943,"200,",370 ms
201858,"200,",615 ms
83684,"200,",345 ms
86020,"200,",162 ms
134438,"200,",364 ms
294612,"200,",459 ms
73546,"200,",580 ms
195332,"200,",589 ms
299620,"200,",388 ms
232158,"200,",234 ms
24125,"200,",389 ms
23503,"200,",384 ms
41761,"200,",290 ms
253473,"200,",368 ms
112701,"200,",362 ms
60948,"200,",384 ms
228422,"200,",455 ms
2799,"200,",299 ms
111106,"200,",336 ms
39394,"200,",280 ms
270736,"200,",402 ms
214298,"200,",413 ms
230839,"200,",487 ms
25000,"200,",409 ms
70699,"200,",413 ms
152209,"200,",367 ms
233295,"200,",286 ms
187984,"200,",251 ms
275840,"200,",322 ms
296074,"200,",345 ms
118776,"200,",419 ms
164914,"200,",415 ms
241588,"200,",509 ms
231151,"200,",512 ms
250038,"200,",572 ms
86666,"200,",323 ms
293973,"200,",484 ms
175734,"200,",310 ms
62831,"200,",232 ms
175071,"200,",223 ms
253602,"200,",570 ms
53820,"200,",349 ms
86864,"200,",371 ms
3987,"200,",330 ms
45277,"200,",316 ms
163910,"200,",382 ms
237136,"200,",425 ms
307735,"200,",399 ms
45369,"200,",446 ms
75417,"200,",528 ms
78963,"200,",570 ms
262285,"200,",593 ms
110301,"200,",354 ms
106838,"200,",384 ms
296033,"200,",415 ms
186601,"200,",328 ms
268135,"200,",283 ms
46201,"200,",439 ms
226630,"200,",415 ms
84387,"200,",464 ms
253839,"200,",396 ms
112322,"200,",437 ms
44408,"200,",292 ms
102867,"200,",249 ms
125349,"200,",355 ms
172837,"200,",405 ms
303133,"200,",427 ms
299226,"200,",460 ms
68789,"200,",353 ms
305246,"200,",335 ms
236472,"200,",339 ms
209304,"200,",612 ms
118882,"200,",208 ms
115173,"200,",360 ms
247678,"200,",416 ms
55168,"200,",487 ms
199248,"200,",586 ms
293156,"200,",381 ms
180430,"200,",395 ms
87336,"200,",375 ms
174748,"200,",367 ms
140428,"200,",284 ms
15120,"200,",361 ms
207425,"200,",400 ms
107401,"200,",446 ms
295404,"200,",463 ms
283058,"200,",331 ms
48483,"200,",370 ms
211968,"200,",223 ms
177263,"200,",411 ms
206599,"200,",397 ms
251396,"200,",368 ms
31876,"200,",305 ms
117626,"200,",323 ms
190490,"200,",274 ms
124096,"200,",354 ms
102798,"200,",400 ms
123027,"200,",468 ms
164596,"200,",511 ms
300139,"200,",344 ms
273424,"200,",480 ms
155081,"200,",456 ms
228339,"200,",317 ms
193380,"200,",340 ms
56552,"200,",250 ms
274736,"200,",531 ms
240401,"200,",167 ms
167773,"200,",352 ms
201572,"200,",309 ms
218719,"200,",413 ms
1557,"200,",436 ms
97671,"200,",460 ms
60298,"200,",307 ms
116316,"200,",532 ms
295728,"200,",587 ms
221044,"200,",571 ms
46475,"200,",350 ms
269891,"200,",541 ms
283286,"200,",523 ms
223220,"200,",261 ms
267106,"200,",292 ms
21116,"200,",278 ms
251492,"200,",410 ms
238771,"200,",444 ms
119363,"200,",453 ms
246740,"200,",343 ms
276517,"200,",392 ms
78290,"200,",173 ms
38001,"200,",346 ms
13076,"200,",313 ms
50716,"200,",320 ms
292904,"200,",371 ms
58307,"200,",306 ms
151590,"200,",389 ms
102682,"200,",535 ms
177301,"200,",218 ms
211427,"200,",302 ms
289592,"200,",384 ms
278351,"200,",430 ms
99329,"200,",292 ms
180915,"200,",372 ms
297185,"200,",383 ms
293623,"200,",324 ms
202086,"200,",547 ms
81598,"200,",619 ms
231769,"200,",647 ms
80547,"200,",249 ms
161727,"200,",283 ms
169398,"200,",481 ms
217364,"200,",433 ms
267677,"200,",602 ms
33853,"200,",626 ms
106328,"200,",362 ms
276528,"200,",391 ms
181319,"200,",551 ms
231483,"200,",306 ms
107757,"200,",330 ms
227963,"200,",304 ms
276786,"200,",287 ms
14835,"200,",226 ms
243570,"200,",214 ms
291426,"200,",353 ms
77508,"200,",369 ms
293139,"200,",427 ms
297535,"200,",425 ms
203436,"200,",354 ms
156713,"200,",454 ms
176611,"200,",330 ms
141001,"200,",413 ms
80565,"200,",733 ms
32614,"200,",762 ms
135042,"200,",749 ms
43497,"200,",331 ms
32402,"200,",456 ms
165247,"200,",481 ms
173589,"200,",525 ms
269722,"200,",278 ms
142779,"200,",323 ms
80182,"200,",353 ms
119353,"200,",271 ms
198329,"200,",261 ms
300033,"200,",309 ms
198246,"200,",412 ms
120079,"200,",311 ms
122764,"200,",323 ms
64934,"200,",337 ms
97923,"200,",358 ms
123267,"200,",545 ms
109783,"200,",571 ms
251573,"200,",264 ms
44029,"200,",356 ms
152428,"200,",376 ms
73699,"200,",403 ms
90569,"200,",492 ms
154336,"200,",463 ms
283472,"200,",378 ms
54546,"200,",378 ms
3264,"200,",281 ms
254676,"200,",389 ms
19155,"200,",369 ms
108704,"200,",398 ms
13075,"200,",419 ms
51592,"200,",534 ms
92346,"200,",578 ms
119670,"200,",309 ms
71320,"200,",232 ms
46372,"200,",412 ms
234351,"200,",309 ms
192867,"200,",376 ms
91870,"200,",573 ms
106804,"200,",618 ms
53238,"200,",672 ms
5197,"200,",230 ms
291281,"200,",470 ms
286591,"200,",396 ms
289349,"200,",493 ms
181767,"200,",551 ms
285116,"200,",663 ms
50322,"200,",363 ms
144382,"200,",376 ms
274778,"200,",391 ms
200567,"200,",380 ms
232102,"200,",541 ms
67702,"200,",322 ms
77456,"200,",269 ms
129679,"200,",255 ms
221046,"200,",317 ms
281881,"200,",358 ms
134511,"200,",230 ms
125054,"200,",316 ms
141058,"200,",341 ms
13160,"200,",426 ms
269912,"200,",393 ms
29423,"200,",315 ms
54482,"200,",328 ms
79405,"200,",601 ms
247028,"200,",753 ms
177472,"200,",767 ms
220190,"200,",226 ms
42512,"200,",447 ms
217941,"200,",514 ms
153583,"200,",285 ms
192863,"200,",278 ms
251693,"200,",311 ms
154404,"200,",301 ms
105472,"200,",325 ms
291311,"200,",265 ms
236094,"200,",401 ms
183809,"200,",348 ms
283513,"200,",329 ms
295323,"200,",319 ms
276427,"200,",390 ms
108689,"200,",421 ms
37332,"200,",543 ms
26640,"200,",668 ms
135055,"200,",650 ms
282278,"200,",332 ms
182758,"200,",308 ms
193057,"200,",417 ms
272732,"200,",410 ms
30552,"200,",447 ms
302585,"0,",588 ms
168770,"200,",336 ms
232698,"200,",606 ms
93152,"200,",619 ms
68302,"200,",274 ms
196212,"200,",427 ms
249093,"200,",448 ms
285416,"200,",265 ms
63546,"200,",215 ms
295802,"200,",255 ms
127075,"200,",302 ms
260472,"200,",151 ms
272178,"200,",523 ms
224724,"200,",518 ms
258619,"200,",583 ms
142913,"200,",273 ms
124724,"200,",384 ms
153955,"200,",368 ms
171975,"200,",685 ms
91531,"200,",727 ms
26892,"200,",384 ms
177396,"200,",363 ms
172794,"200,",464 ms
185770,"200,",332 ms
53784,"200,",356 ms
238551,"200,",276 ms
7187,"200,",290 ms
189215,"200,",340 ms
156573,"200,",367 ms
160067,"200,",381 ms
109766,"200,",227 ms
89085,"200,",265 ms
142419,"200,",237 ms
184826,"200,",244 ms
158803,"200,",248 ms
184310,"200,",337 ms
179265,"200,",422 ms
126380,"200,",280 ms
