user,status,response_time
278191,"200,",556 ms
211169,"200,",366 ms
128011,"200,",433 ms
127748,"0,",450 ms
75342,"200,",354 ms
52746,"200,",474 ms
225877,"200,",254 ms
77928,"200,",312 ms
141700,"200,",401 ms
248055,"200,",488 ms
283472,"200,",509 ms
234556,"200,",665 ms
135430,"200,",664 ms
282813,"200,",447 ms
179239,"200,",381 ms
61454,"200,",485 ms
249631,"200,",185 ms
173547,"200,",414 ms
36836,"200,",469 ms
47527,"200,",454 ms
298420,"200,",470 ms
144906,"200,",354 ms
150154,"200,",481 ms
274272,"200,",499 ms
257003,"200,",564 ms
120891,"200,",623 ms
146440,"200,",638 ms
89521,"200,",299 ms
298929,"200,",343 ms
215760,"200,",564 ms
42969,"200,",666 ms
179537,"200,",855 ms
305675,"200,",284 ms
24302,"200,",394 ms
285959,"200,",382 ms
117443,"200,",342 ms
23842,"200,",443 ms
27072,"200,",339 ms
13669,"200,",465 ms
223781,"200,",522 ms
84429,"200,",567 ms
115858,"200,",378 ms
183525,"200,",416 ms
279523,"200,",204 ms
178619,"200,",381 ms
265182,"200,",467 ms
137662,"200,",480 ms
235762,"200,",600 ms
83257,"200,",515 ms
273975,"200,",98 ms
203364,"200,",334 ms
262388,"200,",385 ms
288734,"200,",471 ms
193363,"200,",375 ms
309337,"200,",435 ms
68237,"200,",310 ms
75561,"200,",335 ms
116952,"200,",363 ms
292662,"200,",337 ms
21949,"200,",418 ms
288432,"200,",460 ms
172617,"200,",432 ms
125824,"200,",428 ms
192882,"200,",515 ms
284511,"200,",638 ms
113010,"200,",388 ms
298573,"200,",419 ms
215808,"200,",384 ms
106336,"200,",370 ms
149840,"200,",308 ms
275927,"200,",287 ms
280743,"200,",169 ms
28964,"200,",421 ms
266406,"200,",457 ms
263998,"200,",359 ms
275228,"200,",627 ms
201213,"200,",677 ms
65137,"200,",682 ms
93711,"200,",438 ms
88959,"200,",390 ms
32892,"200,",445 ms
59699,"200,",495 ms
67059,"200,",382 ms
213248,"200,",449 ms
187808,"200,",492 ms
70513,"200,",412 ms
255124,"200,",493 ms
35478,"200,",358 ms
300464,"200,",613 ms
227587,"0,",638 ms
134431,"200,",435 ms
296202,"200,",437 ms
59828,"200,",445 ms
206505,"200,",515 ms
300893,"200,",603 ms
237240,"200,",603 ms
192793,"200,",429 ms
23141,"200,",378 ms
75841,"200,",584 ms
173669,"200,",626 ms
245086,"200,",486 ms
181303,"200,",622 ms
206432,"200,",661 ms
60252,"200,",423 ms
183712,"200,",381 ms
193125,"200,",351 ms
163633,"200,",405 ms
140628,"200,",469 ms
38869,"200,",647 ms
205091,"200,",686 ms
223413,"200,",782 ms
284377,"0,",804 ms
252118,"200,",382 ms
96194,"200,",461 ms
277565,"200,",568 ms
270475,"200,",351 ms
244705,"200,",449 ms
136055,"200,",489 ms
296147,"200,",476 ms
97915,"200,",256 ms
285040,"200,",392 ms
193935,"200,",444 ms
19451,"200,",358 ms
147050,"200,",410 ms
207477,"200,",526 ms
24103,"200,",567 ms
247569,"200,",329 ms
221422,"200,",404 ms
244374,"200,",517 ms
11360,"200,",205 ms
44546,"200,",509 ms
156338,"200,",534 ms
224715,"200,",289 ms
278543,"200,",314 ms
253754,"200,",490 ms
237555,"200,",415 ms
90995,"200,",427 ms
124027,"200,",418 ms
1532,"200,",422 ms
5578,"200,",501 ms
185383,"200,",680 ms
238799,"200,",734 ms
69130,"200,",380 ms
102089,"200,",506 ms
279245,"200,",463 ms
40672,"200,",423 ms
249544,"200,",599 ms
146035,"200,",610 ms
180021,"200,",650 ms
134360,"200,",260 ms
296116,"200,",497 ms
94083,"200,",500 ms
10649,"200,",497 ms
259351,"200,",495 ms
217436,"200,",357 ms
246787,"200,",501 ms
103445,"200,",532 ms
222696,"200,",506 ms
248587,"200,",513 ms
221736,"200,",240 ms
167588,"200,",439 ms
126175,"200,",503 ms
160943,"200,",319 ms
161953,"200,",512 ms
275264,"200,",393 ms
184560,"200,",454 ms
4075,"200,",471 ms
169352,"200,",489 ms
91844,"200,",272 ms
161562,"200,",427 ms
171666,"200,",380 ms
154804,"200,",565 ms
274744,"200,",367 ms
124909,"200,",431 ms
271228,"200,",448 ms
95979,"200,",359 ms
190805,"200,",433 ms
138403,"200,",394 ms
172333,"200,",409 ms
83430,"200,",599 ms
245168,"200,",609 ms
153357,"200,",618 ms
285721,"200,",424 ms
26866,"200,",394 ms
68932,"200,",589 ms
126509,"200,",645 ms
252557,"200,",477 ms
112943,"200,",633 ms
306536,"200,",359 ms
117123,"200,",347 ms
43369,"200,",250 ms
286135,"200,",584 ms
303264,"200,",655 ms
32843,"200,",679 ms
300088,"0,",803 ms
117895,"200,",384 ms
280911,"200,",562 ms
8457,"200,",586 ms
86757,"200,",335 ms
288238,"200,",433 ms
296926,"200,",455 ms
11188,"200,",120 ms
179363,"200,",480 ms
147212,"200,",477 ms
52342,"200,",437 ms
77687,"200,",369 ms
111141,"200,",446 ms
237468,"200,",317 ms
183924,"200,",472 ms
222063,"200,",561 ms
228802,"200,",583 ms
38754,"200,",401 ms
272452,"200,",465 ms
33123,"200,",479 ms
279822,"200,",384 ms
30560,"200,",460 ms
139185,"200,",567 ms
27873,"200,",588 ms
26175,"200,",305 ms
124737,"200,",447 ms
126109,"200,",427 ms
301892,"200,",414 ms
39419,"200,",391 ms
255925,"200,",407 ms
213624,"200,",421 ms
81932,"200,",683 ms
92508,"200,",735 ms
70848,"200,",746 ms
12271,"200,",438 ms
162242,"200,",509 ms
79990,"200,",375 ms
241737,"200,",489 ms
92146,"200,",578 ms
225507,"200,",634 ms
61363,"200,",619 ms
209876,"200,",272 ms
51149,"200,",270 ms
7690,"200,",507 ms
55446,"200,",518 ms
44790,"200,",493 ms
204581,"200,",523 ms
195478,"200,",499 ms
216134,"200,",321 ms
145504,"200,",443 ms
18380,"200,",511 ms
224051,"200,",420 ms
233664,"200,",509 ms
128783,"200,",510 ms
171769,"200,",452 ms
127458,"200,",500 ms
55325,"200,",365 ms
94637,"200,",356 ms
57692,"200,",432 ms
275137,"200,",503 ms
249035,"200,",466 ms
303147,"0,",228 ms
244745,"200,",362 ms
31267,"200,",434 ms
72495,"200,",529 ms
236958,"200,",489 ms
257207,"200,",384 ms
144016,"200,",434 ms
160058,"200,",257 ms
32509,"200,",435 ms
254115,"200,",481 ms
146170,"200,",516 ms
249004,"200,",629 ms
124826,"200,",627 ms
87679,"200,",506 ms
99598,"200,",533 ms
199347,"200,",372 ms
152911,"200,",544 ms
277119,"200,",391 ms
242935,"200,",466 ms
188751,"200,",475 ms
54728,"200,",268 ms
289133,"200,",691 ms
237580,"200,",388 ms
307735,"200,",398 ms
130773,"200,",505 ms
90031,"200,",508 ms
225916,"200,",492 ms
151556,"200,",613 ms
80053,"200,",708 ms
222773,"200,",824 ms
284147,"0,",822 ms
239059,"200,",471 ms
29697,"200,",484 ms
83436,"200,",518 ms
173597,"200,",366 ms
190846,"200,",417 ms
68936,"200,",210 ms
289107,"200,",450 ms
38209,"200,",494 ms
113441,"200,",529 ms
263768,"200,",408 ms
161527,"200,",489 ms
118669,"200,",547 ms
241341,"200,",333 ms
282547,"200,",569 ms
124062,"200,",584 ms
220032,"200,",543 ms
265727,"200,",553 ms
297122,"200,",610 ms
55767,"200,",616 ms
100911,"200,",399 ms
20873,"200,",253 ms
76472,"200,",496 ms
30009,"200,",511 ms
237890,"200,",488 ms
77530,"200,",465 ms
350,"200,",354 ms
139471,"200,",396 ms
75980,"200,",461 ms
101925,"200,",481 ms
218685,"200,",559 ms
220462,"200,",661 ms
22888,"200,",660 ms
81419,"200,",467 ms
173765,"200,",321 ms
71144,"200,",283 ms
218354,"200,",326 ms
185374,"200,",454 ms
147025,"200,",432 ms
223188,"200,",459 ms
203598,"200,",443 ms
234807,"200,",461 ms
200482,"200,",352 ms
38160,"200,",465 ms
260358,"200,",399 ms
244682,"200,",341 ms
183694,"200,",419 ms
212692,"200,",451 ms
203769,"200,",447 ms
87522,"200,",536 ms
89916,"200,",561 ms
65379,"200,",557 ms
264988,"200,",434 ms
56696,"200,",458 ms
154679,"200,",577 ms
128326,"200,",631 ms
199431,"200,",465 ms
208373,"200,",521 ms
28451,"200,",553 ms
38133,"200,",354 ms
247066,"200,",508 ms
295567,"200,",471 ms
192872,"200,",489 ms
63741,"200,",230 ms
117150,"200,",600 ms
194267,"200,",392 ms
250213,"200,",385 ms
151683,"200,",505 ms
292405,"200,",514 ms
134308,"200,",506 ms
156042,"200,",527 ms
292929,"200,",669 ms
117562,"0,",822 ms
86719,"0,",856 ms
247197,"200,",871 ms
57680,"200,",468 ms
99482,"200,",503 ms
161173,"200,",524 ms
180348,"200,",363 ms
126889,"200,",471 ms
84749,"200,",420 ms
79723,"200,",484 ms
35762,"200,",517 ms
120537,"200,",560 ms
127743,"200,",421 ms
129510,"200,",446 ms
226942,"200,",557 ms
92365,"200,",575 ms
263298,"200,",327 ms
125641,"200,",519 ms
64279,"200,",638 ms
14837,"200,",535 ms
260374,"200,",610 ms
165447,"200,",647 ms
63567,"200,",417 ms
211923,"200,",323 ms
103673,"200,",486 ms
249017,"200,",527 ms
1287,"200,",244 ms
131933,"200,",375 ms
84981,"200,",406 ms
274317,"200,",487 ms
247369,"200,",419 ms
6058,"200,",663 ms
141057,"200,",662 ms
20000,"200,",509 ms
38217,"200,",340 ms
78830,"200,",491 ms
83524,"200,",464 ms
263410,"200,",436 ms
237666,"200,",454 ms
210588,"200,",490 ms
219571,"200,",303 ms
32316,"200,",425 ms
39985,"200,",440 ms
75867,"200,",384 ms
122730,"200,",397 ms
133205,"200,",429 ms
223289,"200,",414 ms
150892,"200,",442 ms
15609,"200,",513 ms
66377,"200,",450 ms
262493,"200,",533 ms
152941,"200,",561 ms
217931,"200,",625 ms
229961,"200,",384 ms
182462,"200,",357 ms
68855,"200,",529 ms
252864,"200,",564 ms
15696,"200,",567 ms
273676,"200,",450 ms
281506,"200,",515 ms
15220,"200,",465 ms
68113,"200,",452 ms
56414,"200,",253 ms
127658,"200,",334 ms
250395,"200,",434 ms
285982,"200,",437 ms
224428,"200,",424 ms
61098,"200,",407 ms
49846,"200,",456 ms
118853,"200,",592 ms
32783,"200,",644 ms
233322,"200,",427 ms
28675,"200,",205 ms
281988,"200,",488 ms
128009,"200,",588 ms
98270,"200,",595 ms
298041,"200,",448 ms
35252,"200,",734 ms
76142,"200,",747 ms
291599,"200,",784 ms
89009,"200,",375 ms
91095,"200,",325 ms
202766,"200,",437 ms
49416,"200,",667 ms
23119,"200,",705 ms
163111,"200,",539 ms
96199,"200,",563 ms
76628,"200,",219 ms
107096,"200,",513 ms
301148,"200,",471 ms
39518,"200,",512 ms
22118,"200,",768 ms
68701,"200,",869 ms
28242,"200,",836 ms
44666,"200,",511 ms
250350,"200,",539 ms
273674,"200,",560 ms
53789,"200,",580 ms
35828,"200,",620 ms
628,"200,",432 ms
207996,"200,",466 ms
176053,"200,",612 ms
65474,"200,",492 ms
107341,"200,",500 ms
252452,"200,",524 ms
33662,"200,",418 ms
207517,"200,",383 ms
127108,"200,",359 ms
249769,"200,",571 ms
188001,"200,",635 ms
228238,"200,",284 ms
51569,"200,",477 ms
67457,"200,",580 ms
47542,"200,",558 ms
202107,"200,",484 ms
64927,"200,",490 ms
235262,"200,",481 ms
200222,"200,",668 ms
5184,"200,",693 ms
192062,"200,",358 ms
218179,"200,",639 ms
5883,"200,",469 ms
52546,"200,",443 ms
190068,"200,",419 ms
5155,"200,",333 ms
11460,"0,",400 ms
261037,"200,",439 ms
4133,"200,",504 ms
26837,"200,",458 ms
279042,"200,",392 ms
3291,"200,",226 ms
204386,"200,",214 ms
306085,"200,",331 ms
46881,"200,",528 ms
202139,"200,",539 ms
112701,"200,",556 ms
36292,"200,",503 ms
13614,"200,",444 ms
22255,"200,",468 ms
186801,"200,",440 ms
257987,"200,",356 ms
16098,"200,",386 ms
290168,"200,",456 ms
270902,"200,",454 ms
198938,"200,",491 ms
234185,"200,",528 ms
252507,"200,",413 ms
94201,"200,",399 ms
268144,"200,",513 ms
135019,"200,",640 ms
27326,"200,",644 ms
97986,"200,",272 ms
216378,"200,",433 ms
248893,"200,",327 ms
72620,"200,",498 ms
68893,"200,",590 ms
182655,"200,",417 ms
71986,"200,",726 ms
52270,"200,",746 ms
100714,"200,",806 ms
66293,"200,",415 ms
149838,"200,",378 ms
115953,"200,",613 ms
112097,"200,",674 ms
30283,"200,",707 ms
189775,"200,",548 ms
76174,"200,",374 ms
128244,"200,",512 ms
138993,"200,",516 ms
32122,"200,",701 ms
105290,"200,",821 ms
289335,"200,",838 ms
268770,"200,",880 ms
263055,"200,",505 ms
104067,"200,",536 ms
300445,"200,",543 ms
15706,"200,",572 ms
106120,"200,",599 ms
231684,"200,",625 ms
182297,"200,",390 ms
184978,"200,",458 ms
150853,"200,",582 ms
93406,"200,",590 ms
258444,"200,",430 ms
73160,"200,",526 ms
204634,"200,",477 ms
309334,"200,",393 ms
229426,"200,",263 ms
258605,"200,",347 ms
174392,"200,",465 ms
128858,"200,",631 ms
261088,"200,",643 ms
120111,"200,",508 ms
78770,"200,",512 ms
278679,"200,",538 ms
192079,"200,",550 ms
298427,"200,",565 ms
51587,"200,",448 ms
128598,"200,",482 ms
216890,"200,",519 ms
98730,"200,",263 ms
51692,"200,",667 ms
46120,"200,",650 ms
301188,"200,",701 ms
161951,"200,",364 ms
114821,"200,",342 ms
232140,"200,",496 ms
204716,"200,",427 ms
205366,"200,",442 ms
269032,"200,",385 ms
255468,"200,",314 ms
242564,"200,",402 ms
34259,"200,",495 ms
166047,"200,",282 ms
33384,"200,",495 ms
308557,"200,",250 ms
108243,"0,",287 ms
28488,"200,",262 ms
3149,"200,",455 ms
306878,"200,",453 ms
192402,"200,",232 ms
280792,"200,",390 ms
34952,"200,",355 ms
28257,"200,",426 ms
289967,"200,",327 ms
139629,"200,",366 ms
214859,"200,",453 ms
74124,"200,",472 ms
131257,"200,",459 ms
119792,"200,",475 ms
131583,"200,",271 ms
247076,"200,",377 ms
180790,"200,",449 ms
121671,"200,",517 ms
179365,"200,",625 ms
133587,"200,",432 ms
283832,"200,",451 ms
285278,"200,",425 ms
32225,"200,",510 ms
292894,"200,",376 ms
208616,"200,",408 ms
51631,"200,",525 ms
109897,"200,",424 ms
235217,"200,",527 ms
259572,"200,",519 ms
160476,"200,",360 ms
41421,"200,",396 ms
71532,"200,",341 ms
205390,"200,",376 ms
230441,"200,",356 ms
249594,"200,",458 ms
38562,"200,",381 ms
21071,"200,",590 ms
14735,"200,",603 ms
229527,"200,",357 ms
110492,"200,",450 ms
115961,"200,",426 ms
31470,"200,",408 ms
42389,"200,",416 ms
49581,"200,",546 ms
190363,"200,",580 ms
273707,"200,",619 ms
294901,"200,",519 ms
86259,"200,",435 ms
303146,"200,",509 ms
217399,"200,",476 ms
12839,"200,",299 ms
269224,"200,",502 ms
226533,"200,",460 ms
120583,"200,",551 ms
246770,"200,",726 ms
162072,"200,",283 ms
250165,"200,",422 ms
227042,"200,",487 ms
290643,"200,",554 ms
208570,"200,",336 ms
276100,"200,",428 ms
203508,"200,",587 ms
196840,"200,",589 ms
189717,"200,",313 ms
302335,"200,",315 ms
195065,"200,",425 ms
927,"200,",380 ms
120753,"200,",389 ms
306031,"200,",313 ms
27370,"200,",427 ms
70474,"200,",395 ms
292945,"200,",402 ms
172754,"200,",443 ms
164742,"200,",345 ms
139201,"200,",422 ms
182145,"200,",390 ms
51004,"200,",330 ms
171233,"200,",459 ms
98436,"200,",468 ms
152036,"200,",340 ms
288073,"200,",460 ms
74325,"200,",402 ms
106056,"200,",427 ms
158496,"200,",478 ms
120528,"200,",600 ms
182407,"200,",629 ms
263207,"200,",447 ms
252862,"200,",373 ms
257362,"200,",445 ms
29479,"200,",468 ms
216148,"200,",388 ms
53576,"200,",465 ms
48407,"200,",384 ms
1375,"200,",449 ms
50896,"200,",517 ms
205791,"200,",432 ms
2202,"200,",525 ms
305502,"200,",378 ms
308265,"200,",340 ms
179424,"200,",337 ms
70954,"200,",374 ms
139270,"200,",410 ms
94606,"200,",401 ms
32505,"200,",253 ms
148795,"200,",416 ms
190572,"200,",388 ms
2110,"200,",426 ms
135844,"200,",561 ms
78710,"200,",628 ms
17251,"200,",393 ms
289186,"200,",454 ms
158561,"200,",395 ms
201495,"200,",375 ms
225312,"200,",416 ms
18919,"200,",411 ms
121205,"200,",580 ms
142322,"0,",582 ms
101874,"200,",334 ms
91925,"200,",330 ms
141969,"200,",387 ms
153988,"200,",462 ms
28601,"200,",524 ms
161704,"200,",485 ms
272334,"200,",528 ms
290982,"200,",486 ms
42493,"200,",356 ms
161516,"200,",410 ms
233535,"200,",684 ms
20683,"200,",290 ms
124837,"200,",500 ms
5823,"200,",530 ms
102101,"200,",593 ms
282435,"200,",355 ms
81160,"200,",418 ms
192628,"200,",500 ms
229069,"200,",569 ms
259173,"200,",322 ms
28001,"200,",327 ms
273014,"200,",404 ms
164822,"200,",411 ms
194211,"200,",371 ms
104081,"200,",387 ms
133896,"200,",239 ms
47540,"200,",427 ms
83178,"200,",340 ms
242271,"200,",427 ms
227690,"200,",301 ms
185962,"200,",263 ms
51429,"200,",440 ms
75418,"200,",458 ms
227066,"200,",487 ms
220630,"200,",598 ms
275314,"200,",293 ms
205502,"200,",554 ms
56949,"200,",686 ms
235072,"200,",698 ms
278868,"200,",511 ms
254676,"200,",494 ms
274219,"200,",554 ms
23684,"200,",413 ms
218034,"200,",422 ms
12548,"200,",384 ms
243522,"200,",410 ms
300543,"200,",458 ms
210905,"200,",311 ms
190081,"200,",526 ms
224300,"200,",313 ms
145741,"200,",429 ms
15161,"200,",420 ms
35614,"200,",471 ms
198599,"200,",670 ms
43086,"200,",299 ms
222377,"200,",271 ms
256701,"200,",266 ms
292612,"200,",322 ms
202181,"200,",500 ms
91362,"200,",499 ms
175542,"200,",394 ms
154729,"200,",388 ms
176160,"200,",402 ms
229564,"200,",297 ms
289661,"200,",465 ms
168529,"200,",496 ms
32968,"200,",446 ms
175734,"200,",447 ms
278217,"200,",401 ms
34808,"200,",401 ms
212684,"200,",415 ms
219546,"200,",439 ms
226569,"200,",421 ms
91595,"200,",285 ms
59709,"200,",355 ms
82701,"200,",388 ms
94621,"200,",410 ms
115431,"200,",420 ms
217322,"200,",425 ms
243004,"200,",262 ms
254924,"200,",565 ms
4836,"200,",216 ms
224836,"200,",457 ms
209243,"200,",509 ms
174448,"200,",318 ms
142117,"200,",417 ms
304337,"200,",256 ms
90079,"200,",276 ms
302903,"200,",290 ms
276934,"200,",280 ms
199539,"200,",434 ms
233536,"200,",459 ms
118046,"200,",338 ms
136363,"200,",386 ms
158301,"200,",436 ms
273246,"200,",448 ms
128584,"200,",383 ms
236984,"200,",436 ms
99411,"200,",399 ms
249974,"200,",394 ms
80139,"200,",491 ms
245831,"200,",592 ms
237432,"200,",594 ms
136713,"200,",534 ms
136526,"200,",559 ms
16822,"200,",720 ms
102790,"200,",485 ms
39693,"200,",604 ms
57270,"200,",337 ms
281005,"200,",406 ms
28350,"200,",266 ms
259140,"200,",363 ms
109660,"200,",458 ms
103360,"200,",304 ms
275673,"200,",437 ms
237480,"200,",300 ms
256645,"200,",433 ms
208506,"200,",439 ms
76270,"200,",687 ms
254083,"200,",309 ms
128528,"200,",172 ms
127037,"200,",280 ms
109768,"200,",311 ms
78794,"200,",486 ms
177271,"200,",499 ms
174519,"200,",380 ms
75106,"200,",376 ms
177477,"200,",334 ms
18997,"200,",407 ms
52868,"200,",253 ms
140058,"200,",476 ms
248198,"200,",481 ms
42022,"200,",431 ms
19903,"200,",448 ms
118956,"200,",477 ms
65126,"200,",412 ms
1899,"200,",387 ms
291606,"200,",353 ms
74666,"200,",442 ms
40981,"200,",319 ms
100442,"200,",208 ms
110744,"200,",332 ms
49418,"200,",426 ms
301342,"200,",364 ms
161439,"200,",443 ms
260948,"200,",373 ms
153283,"0,",238 ms
276443,"0,",465 ms
167524,"200,",287 ms
48477,"200,",428 ms
286495,"200,",433 ms
269217,"200,",300 ms
44241,"200,",310 ms
275545,"200,",216 ms
21611,"200,",397 ms
105266,"200,",418 ms
140409,"200,",285 ms
169674,"200,",239 ms
85991,"200,",145 ms
33705,"200,",224 ms
134714,"200,",434 ms
68617,"200,",440 ms
9480,"200,",317 ms
239746,"200,",342 ms
83628,"200,",289 ms
93097,"200,",367 ms
78478,"200,",396 ms
209882,"200,",242 ms
301240,"200,",253 ms
190219,"200,",218 ms
236589,"200,",397 ms
5921,"200,",420 ms
251207,"200,",306 ms
93485,"200,",322 ms
305605,"200,",344 ms
90884,"200,",370 ms
215510,"200,",526 ms
214590,"200,",338 ms
243167,"200,",516 ms
253850,"200,",293 ms
19762,"200,",522 ms
255997,"200,",600 ms
95532,"200,",514 ms
297266,"200,",471 ms
158729,"200,",416 ms
110283,"200,",453 ms
224380,"200,",488 ms
82085,"200,",266 ms
181210,"200,",555 ms
146355,"200,",597 ms
141296,"200,",630 ms
126715,"200,",218 ms
268194,"200,",236 ms
1521,"200,",341 ms
237937,"200,",353 ms
151800,"200,",538 ms
663,"200,",561 ms
203122,"200,",575 ms
92511,"200,",593 ms
18967,"200,",619 ms
223638,"200,",611 ms
118726,"200,",377 ms
285595,"200,",562 ms
292327,"200,",425 ms
296892,"200,",551 ms
93057,"200,",556 ms
299363,"200,",196 ms
187772,"200,",360 ms
245836,"200,",422 ms
218167,"200,",445 ms
175555,"200,",328 ms
135972,"0,",388 ms
53222,"200,",261 ms
40395,"200,",576 ms
132925,"200,",640 ms
244221,"200,",708 ms
102578,"200,",853 ms
155507,"200,",296 ms
134074,"200,",462 ms
294602,"200,",489 ms
42273,"200,",243 ms
278287,"200,",485 ms
272509,"200,",507 ms
205869,"200,",528 ms
239254,"200,",566 ms
154789,"200,",468 ms
17297,"200,",546 ms
105639,"200,",631 ms
30279,"200,",752 ms
230416,"200,",761 ms
159166,"200,",434 ms
15884,"200,",454 ms
281591,"200,",488 ms
300752,"200,",473 ms
23238,"200,",519 ms
308446,"200,",450 ms
272299,"200,",326 ms
146953,"200,",1002 ms
232453,"200,",264 ms
86090,"200,",321 ms
237518,"200,",314 ms
50406,"200,",511 ms
155317,"200,",543 ms
59348,"200,",516 ms
127047,"200,",508 ms
112590,"200,",241 ms
281380,"200,",194 ms
277719,"200,",334 ms
306084,"200,",347 ms
125333,"200,",408 ms
4329,"200,",304 ms
270157,"200,",316 ms
191567,"200,",359 ms
284800,"200,",288 ms
51071,"200,",331 ms
216006,"200,",372 ms
300964,"200,",383 ms
185324,"200,",378 ms
255249,"200,",509 ms
277601,"200,",512 ms
186552,"200,",523 ms
102102,"200,",631 ms
82173,"200,",445 ms
23409,"200,",462 ms
169640,"200,",293 ms
27929,"200,",436 ms
222006,"200,",548 ms
263537,"200,",618 ms
245992,"200,",221 ms
273621,"200,",216 ms
172443,"200,",164 ms
30888,"200,",342 ms
193128,"200,",535 ms
227635,"200,",563 ms
178937,"200,",588 ms
262870,"200,",600 ms
297528,"200,",630 ms
149486,"200,",486 ms
218045,"200,",409 ms
161576,"200,",543 ms
54223,"200,",551 ms
183488,"200,",382 ms
102212,"200,",415 ms
169728,"200,",365 ms
218028,"200,",383 ms
91131,"200,",229 ms
134104,"200,",579 ms
112074,"200,",639 ms
144954,"200,",657 ms
74512,"200,",764 ms
291854,"200,",406 ms
284817,"200,",470 ms
234419,"200,",224 ms
2086,"200,",478 ms
139125,"200,",526 ms
9212,"200,",537 ms
258641,"200,",316 ms
114715,"200,",503 ms
232811,"200,",556 ms
10473,"200,",486 ms
289720,"200,",662 ms
23419,"200,",755 ms
294338,"200,",771 ms
248732,"200,",479 ms
143176,"200,",492 ms
18018,"200,",424 ms
176710,"200,",473 ms
9289,"200,",446 ms
222394,"200,",1121 ms
235984,"200,",273 ms
131008,"200,",294 ms
29807,"200,",444 ms
235629,"200,",521 ms
223561,"200,",514 ms
223514,"200,",228 ms
262866,"200,",502 ms
197832,"200,",358 ms
185187,"200,",513 ms
83462,"200,",475 ms
2199,"200,",501 ms
70365,"200,",248 ms
224909,"200,",508 ms
217839,"200,",627 ms
121613,"200,",715 ms
65008,"200,",695 ms
114729,"200,",752 ms
164383,"200,",510 ms
254851,"200,",419 ms
80,"200,",524 ms
127781,"200,",564 ms
224913,"200,",452 ms
260836,"200,",499 ms
272597,"200,",521 ms
252093,"200,",442 ms
207391,"200,",484 ms
43957,"200,",465 ms
52212,"200,",472 ms
194962,"200,",455 ms
296703,"200,",512 ms
307224,"200,",356 ms
126525,"200,",463 ms
162941,"200,",264 ms
298970,"200,",295 ms
250186,"200,",532 ms
293482,"0,",587 ms
139289,"200,",447 ms
201620,"200,",454 ms
195341,"200,",587 ms
67341,"200,",470 ms
77708,"200,",509 ms
152006,"200,",604 ms
184838,"200,",707 ms
11235,"200,",454 ms
202127,"200,",534 ms
222320,"200,",552 ms
21328,"200,",550 ms
234114,"200,",478 ms
203130,"200,",554 ms
138989,"200,",536 ms
227494,"200,",642 ms
30911,"200,",591 ms
184509,"200,",546 ms
74856,"200,",551 ms
232291,"200,",449 ms
89207,"200,",604 ms
180737,"200,",624 ms
87863,"200,",439 ms
286975,"200,",639 ms
136953,"200,",764 ms
118032,"200,",780 ms
284577,"200,",268 ms
273765,"200,",460 ms
211856,"200,",560 ms
67979,"200,",586 ms
8670,"200,",647 ms
167288,"200,",232 ms
124374,"200,",556 ms
190958,"200,",562 ms
15182,"200,",327 ms
155607,"200,",545 ms
38950,"200,",582 ms
262058,"200,",620 ms
204772,"200,",631 ms
173713,"200,",253 ms
255432,"200,",488 ms
140337,"200,",618 ms
154528,"200,",693 ms
298523,"200,",706 ms
244551,"200,",532 ms
70776,"200,",1480 ms
146068,"200,",269 ms
71651,"200,",524 ms
249910,"200,",579 ms
251361,"200,",584 ms
44876,"200,",502 ms
81505,"200,",134 ms
109301,"200,",509 ms
175592,"200,",492 ms
84458,"200,",444 ms
181154,"200,",465 ms
158313,"200,",472 ms
304728,"200,",374 ms
95663,"200,",416 ms
183158,"200,",511 ms
106328,"200,",854 ms
302291,"200,",715 ms
107378,"200,",672 ms
189157,"0,",835 ms
163124,"200,",783 ms
3298,"200,",238 ms
102372,"200,",520 ms
131958,"200,",550 ms
204868,"200,",579 ms
164468,"200,",506 ms
156705,"200,",498 ms
228256,"200,",424 ms
189769,"200,",474 ms
301021,"200,",467 ms
261099,"200,",487 ms
112246,"200,",398 ms
150240,"200,",443 ms
186725,"200,",505 ms
270121,"200,",317 ms
290062,"200,",496 ms
269220,"200,",271 ms
87795,"200,",494 ms
112662,"200,",565 ms
90100,"200,",580 ms
12178,"200,",440 ms
242052,"200,",478 ms
292834,"200,",310 ms
107467,"200,",588 ms
45513,"200,",702 ms
270687,"200,",702 ms
37409,"200,",551 ms
30750,"200,",592 ms
254520,"200,",555 ms
181394,"200,",555 ms
50619,"200,",549 ms
26423,"200,",545 ms
224973,"200,",540 ms
23925,"200,",510 ms
199849,"200,",647 ms
240359,"200,",593 ms
76841,"200,",543 ms
179044,"200,",377 ms
44683,"200,",554 ms
306349,"200,",607 ms
178874,"200,",488 ms
258782,"200,",648 ms
139766,"200,",786 ms
229881,"200,",753 ms
118754,"200,",289 ms
274953,"200,",440 ms
207358,"200,",560 ms
48855,"200,",627 ms
225766,"200,",647 ms
224505,"200,",636 ms
48278,"200,",541 ms
12061,"200,",305 ms
68758,"200,",540 ms
279617,"200,",588 ms
306868,"200,",617 ms
258764,"200,",525 ms
171944,"200,",708 ms
57321,"0,",729 ms
103636,"200,",379 ms
199424,"200,",1435 ms
188804,"200,",243 ms
249063,"200,",287 ms
276531,"200,",555 ms
132751,"200,",568 ms
229351,"200,",522 ms
197668,"200,",531 ms
28848,"200,",320 ms
150468,"200,",435 ms
