user,movie,rating
131071,expelled+2014,4
38179,extract+2009,4
228244,ladies+and+gentlemen_+the+fabulous+stains+1982,4
140943,paprika+2006,5
139327,hours+2013,4
152169,my+friend+ivan+lapshin+1984,5
98840,burne+2008,4
34340,my+sassy+girl+2001,5
32755,twins+1988,4
11797,my+neighbor+totoro+1988,3
111326,the+rocker+2008,3
306614,the+longest+yard+1974,3
280667,all+the+presidents+men+1976,4
308712,mulan+1998,4
46267,nighthawks+1981,2
199661,my+man+godfrey+1936,4
199323,the+hard+way+1943,4
219306,funny+about+love+1990,3
40225,brother+1997,4
284021,aparajito+1956,4
271839,sinbad+legend+of+the+seven+seas+2003,3
172684,every+which+way+but+loose+1978,4
293384,billy+liar+1963,4
188269,layer+cake+2004,4
298501,my+one+and+only+2009,3
184460,the+basketball+diaries+1995,3
298420,away+from+her+2006,4
65153,payback+1999,4
39934,ice+princess+2005,4
129919,sudden+impact+1983,3
6801,36th+precinct+2004,4
99318,red+lights+2012,3
298830,shrek+2+2004,4
17230,humoresque+1946,4
46044,the+defiant+ones+1958,4
12438,sunday+bloody+sunday+1971,3
71867,leon+the+professional+1994,4
82693,mysterious+island+1961,4
65964,dial+m+for+murder+1954,5
197041,eye+of+god+1997,3
99723,delirium+2014,3
205734,french+roast+2008,4
98620,the+idiots+1998,4
80123,madison+2001,3
141131,ella+enchanted+2004,4
246278,i+am+a+fugitive+from+a+chain+gang+1932,5
247062,running+on+empty+1988,3
98134,jurassic+park+1993,3
184310,suspicion+1941,5
126033,my+man+godfrey+1957,4
238607,diabolique+1955,4
210050,murder_+inc.+1960,3
67203,my+little+chickadee+1940,5
41114,star+trek+nemesis+2002,4
262668,avanti+1972,4
33720,get+shorty+1995,4
157708,duck+soup+1933,4
243465,the+interrupters+2011,4
233676,poultrygeist+night+of+the+chicken+dead+2006,3
195493,inception+2010,4
115912,switchback+1997,3
141347,nausica+of+the+valley+of+the+wind+1984,4
38468,my+one+and+only+2009,4
160932,upperworld+1934,3
52030,ten+violent+women+1982,4
187130,stay+2013,3
80709,evil+dead+ii+1987,3
211507,murder+at+1600+1997,3
87742,the+terminator+1984,5
187399,conan+the+barbarian+1982,3
201561,crush+2001,3
250916,gypsy+1962,4
277390,away+from+her+2006,4
95070,twilight+1998,3
238655,horse+feathers+1932,5
187110,mississippi+burning+1988,4
9120,ryans+daughter+1970,4
196057,reservoir+dogs+1992,4
48966,terminator+salvation+2009,3
127868,kingsman+the+secret+service+2015,5
283575,eyewitness+1981,4
282278,swordfish+2001,3
163049,bruce+almighty+2003,3
160060,capturing+the+friedmans+2003,3
221046,the+last+starfighter+1984,3
260950,rize+2005,4
34295,mystery_+alaska+1999,3
273391,burne+2008,4
136055,my+wife+is+an+actress+2001,3
191381,executive+suite+1954,3
208552,exodus+1960,3
25330,the+visitor+2007,5
215491,the+boy+in+the+striped+pyjamas+2008,4
59416,buffalo+66+1998,5
99317,dead+mans+curve+1998,4
7477,election+1999,4
216229,inception+2010,3
283338,i+accuse+2003,3
208430,explorers+1985,4
96955,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
15458,inglourious+basterds+2009,4
175646,the+hobbit+an+unexpected+journey+2012,4
227130,star+wars+episode+ii+-+attack+of+the+clones+2002,4
57505,family+1996,4
251130,away+from+her+2006,3
291388,away+from+her+2006,4
93137,my+one+and+only+2009,4
227688,jules+and+jim+1962,5
298963,my+life+as+a+dog+1985,4
92610,my+one+and+only+2009,3
277864,predator+1987,3
160067,a+womans+tale+1991,3
91303,eyes+of+laura+mars+1978,3
124096,mysterious+island+1961,3
33982,zatichi+on+the+road+1963,4
47410,interstellar+2014,4
133875,equinox+flower+1958,4
253022,eye+of+god+1997,4
92497,cross+of+iron+1977,4
52842,avatar+2009,5
239509,the+little+thief+1999,3
77378,woman+in+the+dunes+1964,3
80022,bulletproof+1996,4
277923,intimate+strangers+2004,4
245388,aladdin+1992,3
109266,kill+bill+vol.+1+2003,5
106196,the+deep+blue+sea+2011,2
83059,my+side+of+the+mountain+1969,3
219571,quicksilver+1986,3
212799,bright+victory+1951,4
55520,murder+by+death+1976,4
168745,running+on+empty+1988,3
6860,proxy+2013,4
217416,leon+the+professional+1994,4
272616,humoresque+1946,3
10522,the+object+of+my+affection+1998,2
204547,crouching+tiger_+hidden+dragon+2000,4
278361,kung+fu+panda+2+2011,4
211760,away+from+her+2006,3
246740,everyone+says+i+love+you+1996,4
66417,saving+private+ryan+1998,4
192696,junebug+2005,4
294292,my+one+and+only+2009,4
168199,the+ramen+girl+2008,3
209243,running+on+empty+1988,4
17977,ratatouille+2007,3
199679,stoked+the+rise+and+fall+of+gator+2004,4
129607,american+graffiti+1973,4
186183,mumford+1999,2
186260,the+little+mermaid+1989,5
307125,the+brothers+bloom+2008,4
149433,my+one+and+only+2009,4
82857,murphys+war+1971,4
42512,evolution+2001,2
262652,avalon+1990,4
123297,gridlockd+1997,4
129346,purgatory+1999,4
205135,gypsy+1962,4
198453,dogma+1999,4
136357,away+from+her+2006,4
23118,star+wars+1977,4
64543,seven+psychopaths+2012,3
48834,walle+2008,5
178367,evil+dead+2013,4
258365,the+sheriff+and+the+satellite+kid+1979,5
72870,beauty+and+the+beast+1991,4
191208,monty+python+and+the+holy+grail+1975,4
306730,song+of+the+sea+2014,4
197895,the+african+queen+1951,5
92108,kabhi+haan+kabhi+naa+1993,4
288927,groove+2000,4
273512,lucas+1986,4
161940,away+from+her+2006,4
76305,my+man+godfrey+1957,5
283236,out+of+time+2003,3
277519,the+judge+2014,3
185545,my+life+in+pink+1997,5
234895,my+man+godfrey+1957,4
149175,transamerica+2005,4
167744,as+i+lay+dying+2013,3
57591,terminator+2+judgment+day+1991,4
17741,cabaret+1972,4
284656,swing+kids+1993,5
291737,extract+2009,3
230605,my+man+godfrey+1957,3
151728,the+limey+1999,3
178186,barefoot+in+the+park+1967,4
177218,dolly+and+her+lover+1990,3
228597,terms+of+endearment+1983,3
217492,my+one+and+only+2009,4
164813,invincible+2001,4
112153,thats+life+1998,4
230783,snowpiercer+2013,3
54176,master+and+commander+the+far+side+of+the+world+2003,5
222729,the+shawshank+redemption+1994,5
280482,pink+ribbons_+inc.+2011,5
271752,two+english+girls+1971,4
130319,avalon+1990,4
178171,apollo+13+1995,4
68030,the+muppets+take+manhattan+1984,3
265045,alien+1979,5
289528,lollilove+2004,3
224644,kill+bill+vol.+1+2003,5
200591,one+flew+over+the+cuckoos+nest+1975,4
134746,my+man+godfrey+1957,5
65325,my+fair+lady+1964,4
195433,funny+about+love+1990,4
156325,excalibur+1981,4
77273,lila++eve+2015,3
230591,unknown+2011,4
9861,extract+2009,3
97349,easy+virtue+2008,3
3627,interstellar+2014,4
163209,despicable+me+2+2013,4
80968,big+hero+6+2014,4
276517,how+to+train+your+dragon+2010,4
129471,ashik+kerib+1988,4
227773,in+the+name+of+the+father+1993,4
172242,my+man+godfrey+1957,4
177924,raiders+of+the+lost+ark+1981,4
264224,sintel+2010,3
120079,the+thin+man+1934,4
219065,empire+state+2013,3
276864,my+one+and+only+2009,3
124746,a+christmas+story+1983,5
211658,away+from+her+2006,3
98146,memento+2000,4
52400,fight+club+1999,5
195227,assassins+1995,3
199921,hi_+mom+1970,3
76008,sundown+1941,3
70977,matchstick+men+2003,3
154404,suspicion+1941,3
18818,bugsy+1991,3
175077,fresh+1994,3
270159,excision+2012,4
182181,holiday+in+handcuffs+2007,4
175794,juice+1992,4
82830,cypher+2002,4
91844,assassins+1995,2
117397,dolans+cadillac+2009,3
292527,the+wounds+1998,4
283770,the+goddess+1958,4
147189,eye+of+god+1997,5
281673,the+man+without+a+past+2002,4
278364,seven+chances+1925,3
298702,star+wars+1977,4
80554,away+from+her+2006,4
158051,mysterious+island+1961,4
287,the+curse+of+the+jade+scorpion+2001,3
16749,twins+1988,2
12157,futureworld+1976,3
95757,99+homes+2014,3
250137,as+good+as+it+gets+1997,4
63890,lucas+1986,4
219634,princess+mononoke+1997,5
234177,rush+hour+2+2001,3
190591,basara+princess+goh+1992,4
281248,zero+2+2010,3
130281,anatomy+of+a+murder+1959,5
3778,swordfish+2001,4
103460,room+237+2012,5
176224,my+side+of+the+mountain+1969,3
267106,frozen+2013,5
38429,the+station+agent+2003,4
238568,the+great+debaters+2007,3
102504,poison+1991,4
45957,cry+freedom+1987,3
86583,eyewitness+1981,4
23998,my+man+godfrey+1957,4
234808,fool+for+love+1985,4
128596,star+wars+1977,4
155961,tangled+2010,4
79077,pulling+john+2009,4
89161,murder+in+the+first+1995,5
65939,a+tale+of+two+sisters+2003,5
275835,rush+hour+1998,3
130073,seven+samurai+1954,5
16833,through+the+forest+2005,3
33723,seven+samurai+1954,4
192718,a+single+shot+2013,4
5197,chungking+express+1994,4
191692,my+one+and+only+2009,3
224300,expelled+2014,3
251320,a+room+for+romeo+brass+1999,4
129136,the+match+factory+girl+1990,4
156182,my+sassy+girl+2001,4
183431,away+from+her+2006,4
253768,music+within+2007,2
146939,nostalgia+1983,3
122686,the+station+agent+2003,3
60199,away+from+her+2006,3
229128,quartet+1981,2
212979,my+neighbor+totoro+1988,4
135086,the+dinner+2013,3
74378,running+on+empty+1988,3
38150,gladiator+2000,3
302555,a+better+way+to+die+2000,4
207763,wal-mart+the+high+cost+of+low+price+2005,4
274492,se7en+1995,4
240047,man+hunt+1941,4
148920,eva+2011,4
77258,running+on+empty+1988,4
111658,purple+noon+1960,3
140482,anchors+aweigh+1945,5
10124,swing+kids+1993,4
220933,brave+2012,3
54750,away+from+her+2006,4
107980,the+best+man+1964,4
275240,the+anniversary+party+2001,4
246401,symbol+2009,3
134693,the+mark+of+zorro+1920,4
180161,out+of+the+past+1947,5
5394,my+flesh+and+blood+2003,4
34770,dungeons++dragons+2000,3
166846,lucas+1986,3
20693,the+prestige+2006,4
203385,frostnixon+2008,4
276960,funny+farm+1988,3
275810,the+hobbit+an+unexpected+journey+2012,4
258555,toy+story+1995,5
205091,last+hurrah+for+chivalry+1979,5
61854,quinceaera+2006,4
207189,the+heat+2013,4
301528,starship+troopers+1997,4
194488,mutiny+on+the+bounty+1962,4
159703,bully+2001,4
238857,the+prince+and+the+pauper+1937,3
63451,manual+of+love+2+2007,3
23186,husbands+and+wives+1992,4
54457,the+big+clock+1948,3
284787,the+shawshank+redemption+1994,3
247347,the+perverts+guide+to+ideology+2012,4
102867,eyewitness+1981,5
253023,dont+worry_+im+fine+2006,5
18910,muppets+most+wanted+2014,3
118028,how+to+train+your+dragon+2+2014,4
155248,beetlejuice+1988,4
239966,mumford+1999,3
151525,liberty+kid+2007,4
71666,whisky+2004,5
120888,electile+dysfunction+inside+the+business+of+american+campaigns+,4
133105,wreck-it+ralph+2012,4
109034,the+student+prince+in+old+heidelberg+1928,2
52504,made+in+dagenham+2010,5
68782,reservoir+dogs+1992,2
143675,running+on+empty+1988,3
219038,the+fifth+element+1997,5
63543,forrest+gump+1994,5
135974,saving+private+ryan+1998,5
34944,thirty-five+something+2005,5
212175,zombies+on+broadway+1945,4
265797,my+life+without+me+2003,5
67647,fight+club+1999,5
173302,ghost+dog+the+way+of+the+samurai+1999,4
145863,airplane+1980,4
274736,orpheus+1950,5
113121,shutter+island+2010,5
102968,executive+decision+1996,3
224201,iron+man+2008,5
30539,brave+2012,4
257228,away+from+her+2006,4
185209,interstellar+2014,4
82514,gypsy+1962,5
5571,the+matrix+1999,5
161924,180+south+conquerors+of+the+useless+2010,3
205025,my+one+and+only+2009,4
17666,evangelion+1.0+you+are+not+alone+2007,3
26630,quantum+of+solace+2008,5
209280,my+sister+eileen+1955,5
57670,nostalgia+1983,4
180267,monsieur+batignole+2002,3
276627,kung+fu+panda+holiday+2010,3
27874,strayed+2003,3
61083,actresses+2007,4
6789,jurassic+park+1993,3
218287,mystic+river+2003,4
225,my+man+godfrey+1957,4
14194,alpha+and+omega+3+the+great+wolf+games+2014,3
256256,my+man+godfrey+1957,4
43148,junebug+2005,3
136526,a+boy+named+charlie+brown+1969,3
170018,eva+2011,5
275260,suddenly+1954,4
206465,my+beautiful+laundrette+1985,4
121894,motherhood+2009,2
91369,a+very+potter+musical+2009,4
93784,shrek+2001,5
264610,away+from+her+2006,4
202595,maleficent+2014,2
179954,remember+the+titans+2000,3
190955,brave+2012,3
283634,f+for+fake+1973,5
41197,saving+private+ryan+1998,4
136098,white+lightblack+rain+the+destruction+of+hiroshima+and+nagasaki+2007,3
282140,tycoon+2002,4
178148,shutter+island+2010,4
155026,spider-man+2002,4
82832,the+dark+knight+2008,5
30103,away+from+her+2006,4
173286,dan+in+real+life+2007,3
153519,from+russia+with+love+1963,3
20362,nuts+1987,3
216413,spirited+away+2001,4
190431,the+day+the+earth+caught+fire+1961,3
36525,monty+python+and+the+holy+grail+1975,4
135287,duck+soup+1933,4
262206,two+for+the+road+1967,5
191470,the+good_+the+bad+and+the+ugly+1966,4
74390,last+exit+to+brooklyn+1989,3
134836,saving+private+ryan+1998,3
110416,the+greatest+game+ever+played+2005,4
160414,avenue+montaigne+2006,3
2545,bride+of+re-animator+1989,3
91859,blow+dry+2001,3
108799,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
194267,the+day+the+earth+stood+still+1951,3
109015,futurama+into+the+wild+green+yonder+2009,4
57387,mysterious+island+1961,3
81197,saving+private+ryan+1998,5
256492,the+shawshank+redemption+1994,4
275314,axed+2012,3
198356,gypsy+1962,3
245091,mickey_+donald_+goofy+the+three+musketeers+2004,4
242791,the+gods+must+be+crazy+1980,4
43680,gattaca+1997,4
274646,burne+2008,4
281765,husk+2011,4
205001,beauty+and+the+beast+the+enchanted+christmas+1997,3
139080,monsters_+inc.+2001,4
137133,trees+lounge+1996,4
227448,burne+2008,4
266221,the+wrestler+2008,3
104441,out+of+africa+1985,3
141339,jane+eyre+2011,4
142895,music+box+1989,4
196648,my+sister+eileen+1955,5
122140,gypsy+1962,3
81536,equilibrium+2002,4
237145,road+train+2010,3
80192,i+vitelloni+1953,4
271964,two+girls+and+a+sailor+1944,4
159647,harry+potter+and+the+order+of+the+phoenix+2007,3
214006,expelled+2014,3
306179,back+to+the+future+1985,5
102058,flower++garnet+2002,3
112450,no+country+for+old+men+2007,5
30438,how+to+train+your+dragon+2010,3
192279,two+english+girls+1971,3
165956,avatar+2009,4
3237,up+2009,4
54514,star+trek+nemesis+2002,4
251169,head+over+heels+2012,4
9161,the+kid+1921,3
219533,black+roses+1988,4
190736,my+one+and+only+2009,4
115260,nightwatch+1994,3
213148,my+life+in+pink+1997,3
44212,jump+tomorrow+2001,4
170765,willy+wonka++the+chocolate+factory+1971,4
268121,cars+2006,3
266997,the+land+before+time+iv+journey+through+the+mists+1996,3
120157,twins+1988,3
131416,thor+2011,4
288362,the+reformer+and+the+redhead+1950,3
80792,running+on+empty+1988,4
182060,queen+of+blood+1966,4
93896,the+reincarnation+of+peter+proud+1975,3
17599,funny+farm+1988,2
175734,big+hero+6+2014,4
26650,journey+to+italy+1954,3
139128,my+sassy+girl+2001,3
14022,one+flew+over+the+cuckoos+nest+1975,5
299058,executive+decision+1996,3
304124,two+bits+1995,4
2138,the+godfather+1972,4
206108,away+from+her+2006,4
84531,sparrows+1926,5
72070,the+shawshank+redemption+1994,4
77030,support+your+local+gunfighter+1971,4
7705,not+your+typical+bigfoot+movie+2008,4
134472,suddenly+1954,3
75886,127+hours+2010,4
105371,my+wife+is+an+actress+2001,3
281083,dr.+jekyll+and+mr.+hyde+1931,3
192434,12+2007,4
30343,mcfarland_+usa+2015,4
302980,watchmen+2009,4
296543,mystery_+alaska+1999,3
16200,ice+age+2002,3
254103,fx+1986,3
12959,my+sister+eileen+1955,4
193752,away+from+her+2006,4
180695,my+neighbor+totoro+1988,4
210114,away+from+her+2006,3
60298,austin+powers+in+goldmember+2002,3
4087,a+room+for+romeo+brass+1999,4
66331,before+the+fall+2004,4
267848,expelled+2014,4
148429,murder_+inc.+1960,3
148162,funny+bones+1995,4
261100,i+am+legend+2007,4
23426,lost+angels+1989,3
205039,after+the+thin+man+1936,4
209121,12+2007,4
191478,avanti+1972,3
134760,inception+2010,5
9939,evolver+1994,4
125066,scream+1996,2
73837,vanishing+point+1971,4
52176,mystic+river+2003,4
94706,stories+we+tell+2012,4
96946,my+sister+eileen+1955,4
134057,one+deadly+summer+1983,4
99620,the+naked+gun+33+the+final+insult+1994,4
303667,casino+royale+2006,4
105205,mulan+1998,4
209939,in+a+better+world+2010,3
58855,steamboat+round+the+bend+1935,3
204651,running+on+empty+1988,5
141253,jurassic+park+1993,3
174879,the+dam+busters+1955,4
39160,wish+i+was+here+2014,4
93890,the+sons+of+katie+elder+1965,4
19540,harry+potter+and+the+prisoner+of+azkaban+2004,3
211649,murphys+law+1986,3
116317,away+from+her+2006,3
217361,the+whole+nine+yards+2000,3
168710,multiplicity+1996,2
125825,eyewitness+1981,3
229986,go+tigers+2001,4
33359,the+shawshank+redemption+1994,5
182305,just+a+little+harmless+sex+1999,2
228106,wrestling+2007,4
58907,two+english+girls+1971,5
220217,pinocchio+1940,3
80841,cypher+2002,4
264282,gypsy+1962,5
211867,sherlock+holmes+2009,5
47109,the+last+lions+2011,3
72498,cyborg+1989,3
63555,expelled+2014,3
59968,liberty+1929,3
244444,expelled+2014,4
7972,ramona+and+beezus+2010,3
56963,this+above+all+1942,3
144389,my+one+and+only+2009,4
3488,two+for+the+road+1967,5
51467,szamanka+1996,3
94372,interstellar+2014,4
29474,nightcrawler+2014,3
92738,jungle+book+1942,3
252793,the+godfather+1972,5
31066,explorers+1985,4
271379,dont+torture+a+duckling+1972,4
147082,star+wars+1977,4
271239,reservoir+dogs+1992,5
114055,cj7+2008,3
68050,gladiator+2000,4
276141,jurassic+park+1993,3
116996,cyrano+de+bergerac+1990,4
232247,miss+kicki+2009,3
105896,axed+2012,3
165030,cinema+paradiso+1988,5
245043,two+for+the+road+1967,5
46201,funny+about+love+1990,2
202112,ponyo+2008,4
195802,cockfighter+1974,4
138670,star+wars+1977,5
113059,1944+the+final+defence+2007,3
178225,in+a+better+world+2010,4
54052,avanti+1972,5
285369,m*a*s*h+1970,3
257274,star+wars+1977,5
261430,the+tall+guy+1989,3
270476,burne+2008,3
64816,the+man+with+the+golden+arm+1955,4
287949,fury+2014,5
297535,southern+comfort+1981,4
41960,oneechanbara+the+movie+2008,2
221816,the+mission+1999,3
46732,two+for+the+road+1967,4
299783,crossing+the+bridge+the+sound+of+istanbul+2005,5
48951,mystery+men+1999,4
109253,one+week+1920,3
180547,geronimo+an+american+legend+1993,3
25788,monty+python+and+the+holy+grail+1975,4
142,aladdin+1992,4
9471,kumar+2012,3
183370,these+girls+2005,3
220550,every+little+step+2009,4
140586,stonehearst+asylum+2014,4
304079,harry+potter+and+the+prisoner+of+azkaban+2004,5
152826,the+times+of+harvey+milk+1984,3
253412,planet+b-boy+2008,4
225409,frozen+2013,3
121086,prison+terminal+the+last+days+of+private+jack+hall+2013,4
240119,twilight+1998,4
66131,away+from+her+2006,5
194072,they+call+me+trinity+1970,4
24570,brink+of+life+1958,3
276800,lol+laughing+out+loud+2008,4
67979,ivanhoe+1982,3
77855,the+princess+diaries+2001,4
116143,stonehearst+asylum+2014,4
39432,the+goonies+1985,4
247358,diary+of+a+chambermaid+1964,4
2787,mysterious+island+1961,4
2829,salmon+fishing+in+the+yemen+2011,4
282932,as+es+la+vida...+2000,4
37349,shogun+assassin+1980,5
103399,the+matrix+1999,2
308479,my+boyfriends+back+1993,3
149618,duck+soup+1933,3
295690,avalon+1990,3
294072,the+dark+knight+2008,4
272420,my+boyfriends+back+1993,3
271420,punks+2000,3
290573,track+of+the+cat+1954,3
292904,the+big+chill+1983,5
106866,the+jacket+2005,3
169199,batman+begins+2005,5
84179,le+beau+serge+1958,5
182867,sudden+impact+1983,3
8241,away+from+her+2006,3
233584,punks+2000,3
201728,the+amazing+spider-man+2012,3
184731,bitter+moon+1992,3
196238,exodus+1960,3
258956,explorers+1985,4
114095,harry+potter+and+the+deathly+hallows+part+1+2010,4
62757,big+hero+6+2014,4
122026,geronimo+an+american+legend+1993,4
130832,adaptation.+2002,4
278667,ice+princess+2005,4
191572,the+canterbury+tales+1972,3
263544,white+mischief+1987,4
206222,after.life+2010,3
213449,libeled+lady+1936,3
183771,harrisons+flowers+2000,3
128045,grease+1978,2
109128,g.i.+joe+retaliation+2013,3
142812,a+face+in+the+crowd+1957,4
17598,performance+1970,4
231754,eve+of+destruction+1991,2
275241,my+man+godfrey+1957,5
150052,the+cat+returns+2002,4
72505,serving+life+2011,3
271665,the+gentleman+from+epsom+1962,4
211960,the+french+connection+1971,4
97013,project+a+1983,3
242589,akira+1988,3
273964,men+in+black+1997,3
217893,saving+private+ryan+1998,5
123104,my+sassy+girl+2001,4
61162,fight+club+1999,4
61382,evolver+1994,4
129493,the+batman+superman+movie+worlds+finest+1998,4
270016,coraline+2009,4
158184,when+a+woman+ascends+the+stairs+1960,4
253032,ivanhoe+1982,4
78307,gypsy+1962,2
304561,juice+1992,3
42995,simon+of+the+desert+1965,5
169609,8+1963,4
5668,predator+1987,4
249708,dutch+1991,3
172617,se7en+1995,4
119632,barton+fink+1991,4
42218,eye+of+god+1997,4
216655,che+part+two+2009,4
136156,afterburn+1992,3
108689,the+three+musketeers+1993,5
300063,my+night+at+mauds+1969,2
276326,midnight+express+1978,3
139269,immortal+sergeant+1943,4
37416,suck+2009,4
147151,dead+men+dont+wear+plaid+1982,4
238272,eyewitness+1981,4
182238,two+for+the+road+1967,4
98058,the+hobbit+the+desolation+of+smaug+2013,5
20916,fear+1990,4
108700,the+substitute+4+failure+is+not+an+option+2001,3
93968,the+border+1982,3
130089,stowaway+1936,4
258407,the+worlds+fastest+indian+2005,5
104529,my+neighbor+totoro+1988,4
134637,2001+a+space+odyssey+1968,3
146751,exodus+1960,3
260876,line+of+sight+2012,4
156,century+1993,3
154335,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
154422,el+malvado+carabel+1956,3
296661,a+night+at+the+opera+1935,5
135345,gypsy+1962,4
277910,our+town+1940,4
246433,grease+1978,2
146391,aliens+1986,4
11334,rush+1991,4
34672,e.t.+the+extra-terrestrial+1982,4
230227,a+soldiers+story+1984,4
136165,spirited+away+2001,4
264365,avatar+2009,5
241550,ever+after+a+cinderella+story+1998,3
176754,geronimo+an+american+legend+1993,4
237274,swordfish+2001,4
4465,one+day+in+september+1999,5
253863,geronimo+an+american+legend+1993,4
110913,alan++naomi+1992,3
77522,alice+in+wonderland+1951,5
301505,explorers+1985,4
136254,humoresque+1946,4
290123,reservoir+dogs+1992,4
251704,live+forever+2003,4
156604,snow+white+and+the+seven+dwarfs+1937,5
116328,oz+the+great+and+powerful+2013,4
160582,gideons+army+2013,3
112606,the+matrix+1999,5
299173,numb+2007,3
46585,paper+soldier+2008,3
62944,cypher+2002,4
54567,now+is+good+2012,3
49599,finding+nemo+2003,4
130549,my+one+and+only+2009,3
170074,steamboat+willie+1928,3
123038,howls+moving+castle+2004,5
128760,casino+royale+2006,3
259627,samsara+2011,4
200033,cypher+2002,4
119004,ivans+childhood+1962,4
209082,men+in+black+1997,4
229390,funny+bones+1995,3
276371,walle+2008,5
141001,the+dove+1974,3
97389,julia+1977,3
282948,psycho+1960,4
1857,bolt+2008,4
38533,my+one+and+only+2009,3
67959,the+battery+2012,4
113534,the+cat+returns+2002,4
154583,running+on+empty+1988,4
162290,back+to+the+future+1985,5
267863,mother+1996,3
263584,gypsy+1962,4
62802,aliens+1986,4
163229,the+inbetweeners+2+2014,4
298082,the+little+mermaid+1989,4
201278,gonzo+the+life+and+work+of+dr.+hunter+s.+thompson+2008,4
150137,cloudy+with+a+chance+of+meatballs+2+2013,3
256822,empire+records+1995,4
291430,dragon+ball+z+the+tree+of+might+1990,4
164428,greenfingers+2001,4
92760,away+from+her+2006,3
274397,through+the+olive+trees+1994,4
171667,ju-on+the+grudge+2002,3
139349,away+we+go+2009,3
50176,playing+2007,3
101868,sleeping+beauty+1959,4
300954,cheers+for+miss+bishop+1941,4
163358,hostel+2005,3
254703,extract+2009,3
292393,the+imitation+game+2014,4
90780,the+departed+2006,3
304411,rare+exports+a+christmas+tale+2010,3
265267,my+friend+irma+goes+west+1950,5
251812,husk+2011,4
183269,rush+1991,4
166396,sudden+impact+1983,3
247051,the+living+dead+at+manchester+morgue+1974,3
229470,auntie+mame+1958,4
21949,europa+1991,3
301330,black+roses+1988,4
126458,expelled+2014,3
224418,my+wife+is+an+actress+2001,4
304474,inglourious+basterds+2009,4
115307,the+contractor+2007,3
63333,running+on+empty+1988,4
279279,something+the+lord+made+2004,4
82594,lake+mungo+2008,3
90998,mystery+men+1999,4
10652,good+neighbours+2011,4
71481,numb+2007,3
233881,zulu+1964,4
135433,ivans+childhood+1962,4
303456,my+one+and+only+2009,4
95648,castle+in+the+sky+1986,4
93292,red+hook+summer+2012,4
97708,the+land+before+time+x+the+great+longneck+migration+2003,4
273709,another+day+in+paradise+1998,4
194368,capturing+the+friedmans+2003,4
155367,interstellar+2014,5
242518,running+on+empty+1988,3
12139,my+neighbor+totoro+1988,5
280678,burne+2008,4
218569,twentieth+century+1934,5
122257,eyewitness+1981,3
306708,seven+years+in+tibet+1997,4
260953,harry+potter+and+the+philosophers+stone+2001,4
47858,mystery+date+1991,3
169645,music+from+another+room+1998,3
5851,god+is+the+bigger+elvis+2012,3
301079,past+midnight+1991,3
208390,volcano+2015,4
193656,goyokin+1969,4
215730,beginners+2010,3
304739,nausica+of+the+valley+of+the+wind+1984,5
286718,eye+of+god+1997,4
115555,myra+breckinridge+1970,4
57836,nausica+of+the+valley+of+the+wind+1984,4
53543,pirates+of+the+caribbean+dead+mans+chest+2006,4
236177,pinocchio+1940,3
51439,pushing+hands+1992,4
306697,my+man+godfrey+1957,4
220402,the+delicate+art+of+parking+2003,2
29152,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
44314,away+from+her+2006,4
142419,branded+1950,4
255247,the+burning+bed+1984,4
257477,first+blood+1982,4
11704,grease+1978,3
13150,cutthroat+island+1995,3
116227,dawn+of+the+planet+of+the+apes+2014,4
107814,superman+returns+2006,3
287266,dune+1984,4
73831,castle+of+sand+1974,5
68167,harry+potter+and+the+deathly+hallows+part+1+2010,5
22450,eye+of+god+1997,4
86259,fight+club+1999,5
51216,my+life+so+far+1999,4
97992,billy+bathgate+1991,4
133351,the+crying+game+1992,5
21944,the+devil+wears+prada+2006,3
37972,tabu+2012,3
36952,the+sun+2005,3
237429,the+enforcer+1976,4
268749,out+of+africa+1985,2
191904,mahler+1974,4
130947,lucas+1986,3
233720,my+one+and+only+2009,3
233294,expelled+2014,3
255640,explorers+1985,3
32572,gypsy+1962,5
218588,time+out+2001,4
21999,rio+lobo+1970,4
34558,in++out+1997,3
291813,witness+1985,4
44695,sukiyaki+western+django+2007,4
2027,the+invisible+frame+2009,3
266978,the+simple-minded+murderer+1982,4
69614,death+at+a+funeral+2007,4
291485,all+star+superman+2011,3
290984,cypher+2002,4
120764,my+sassy+girl+2001,3
206079,dances+with+wolves+1990,3
134438,fly+away+home+1996,4
235345,better+off+dead...+1985,4
149764,expelled+2014,3
73175,my+neighbors+the+yamadas+1999,5
100544,sudden+impact+1983,3
216271,the+shawshank+redemption+1994,4
173526,evolver+1994,3
203719,my+man+godfrey+1957,4
151156,crimson+tide+1995,4
57466,casino+royale+2006,3
230251,kiss+of+the+dragon+2001,3
138708,le+havre+2011,4
229334,away+from+her+2006,5
27057,batman+begins+2005,4
13794,the+bingo+long+traveling+all-stars++motor+kings+1976,4
119626,palindromes+2004,4
257456,dial+m+for+murder+1954,3
12310,the+sword+in+the+stone+1963,4
184968,the+hobbit+1977,4
95029,11+harrowhouse+1974,3
237613,bachelor+apartment+1931,4
