user,movie,rating
257895,i+wake+up+screaming+1941,4
11118,curb+dance+2011,2
146280,light+is+calling+2004,3
276489,burne+2008,3
124201,going+to+pieces+the+rise+and+fall+of+the+slasher+film+2006,3
158848,sommer+der+gaukler+2011,3
302515,darling+trap+2014,3
111668,phone+call+from+a+stranger+1952,4
134177,twins+1988,3
55446,911+in+plane+site+2004,3
113152,jim+norton+please+be+offended+2012,3
16909,the+notebook+2004,3
161970,destry+rides+again+1939,4
303265,the+devil+wears+prada+2006,4
293404,my+friend+flicka+1943,2
190697,the+lord+of+the+rings+the+two+towers+2002,5
285248,curious+george+2006,2
216923,double+indemnity+1973,3
305967,the+bridge+1959,3
48923,blade+runner+1982,4
31031,delirium+2014,4
42393,burne+2008,3
201440,burne+2008,3
59325,snow+white+and+the+seven+dwarfs+1937,4
145624,everybodys+famous+2000,3
278422,the+tournament+2009,3
73245,two+for+the+road+1967,4
113184,the+severed+heads+1957,4
219880,the+invisible+boy+2014,3
271862,leon+the+professional+1994,5
160216,wheres+poppa+1970,4
135037,eyewitness+1981,2
67323,pekko+ja+unissakvelij+1997,4
254887,the+north+avenue+irregulars+1979,4
44044,burne+2008,4
106568,the+mummy+1932,4
113525,get+real+1998,4
107584,boskos+parlor+pranks+1934,4
97696,rumble+in+the+bronx+1995,4
38908,lady+and+the+tramp+1955,3
144876,indiana+jones+and+the+last+crusade+1989,3
21019,common+wealth+2000,4
265770,the+lord+of+the+rings+the+two+towers+2002,3
179840,burne+2008,4
119864,running+on+empty+1988,3
223981,x2+2003,5
192202,burne+2008,5
216209,lessons+of+darkness+1992,4
23269,smitty+2012,3
