user,movie,rating
78148,george+lopez+its+not+me_+its+you+2012,3
231032,django+unchained+2012,5
55213,halls+of+montezuma+1951,3
181639,side+effects+2013,4
35622,snake+in+the+eagles+shadow+1978,4
29096,kikis+delivery+service+1989,3
250458,dragon+ball+z+fusion+reborn+1995,3
102554,a+grand+day+out+1990,4
75433,44500+max+2009,5
275623,blinkity+blank+1955,3
65499,louis+c.k.+shameless+2007,4
97547,vivien+leigh+scarlett+and+beyond+1990,4
289405,who+are+you_+polly+maggoo+1966,4
266787,smokin+aces+2+assassins+ball+2010,2
202896,seven+samurai+1954,4
160251,the+dresser+1983,4
52703,three+ages+1923,4
167964,definitely_+maybe+2008,3
284328,pat+garrett++billy+the+kid+1973,4
22049,scarface+1983,4
180122,winnie+the+pooh+2011,4
51961,whiplash+2014,4
15392,house+of+cards+1993,5
265449,runaway+2009,4
199292,the+secret+world+of+arrietty+2010,5
26307,the+wandering+soul+murders+2001,4
21697,the+sacrament+2013,4
134470,secret+agent+1936,4
276243,project+a+1983,4
191569,making+do+the+right+thing+1989,4
305397,the+purge+anarchy+2014,3
237890,gods+of+the+plague+1970,4
236496,vesku+2010,4
21901,apollo+13+1995,4
147705,companeros+1970,4
173910,harvest+1937,2
12527,pal+joey+1957,4
12308,the+cat+returns+2002,3
175686,hamilton+1998,4
36317,the+great+train+robbery+1903,4
89691,seven+samurai+1954,5
14775,playmobil+the+secret+of+pirate+island+2009,3
71020,training+day+2001,3
69485,american+virgin+2000,2
90199,burne+2008,5
266265,who+wants+to+kill+jessie+1966,3
303774,samurai+rebellion+1967,4
5504,apollo+13+1995,4
34600,aliens+1986,4
30440,a+fairly+odd+movie+grow+up_+timmy+turner+2011,3
562,mr.+north+1988,3
234105,days+of+heaven+1978,3
140486,one+step+ahead+of+my+shadow+1933,4
54254,jack-jack+attack+2004,5
184867,cry+freedom+1987,5
251604,mark+of+the+vampire+1935,4
294714,brave+2012,3
137148,when+will+i+be+loved+2004,3
4758,the+deathmaker+1995,4
240270,naked+killer+1992,3
280228,the+jungle+book+1967,2
95264,cast+away+2000,4
82018,hedgehog+in+the+fog+1975,3
84741,marnie+1964,3
308980,flying+home+2014,3
235642,the+hunger+1983,4
221249,jack-jack+attack+2004,3
123757,dragon+ball+z+the+worlds+strongest+1990,4
110831,for+the+birds+2000,5
234833,grace+is+gone+2007,3
240803,walle+2008,4
159100,henry+2010,4
180782,baghead+2008,4
221272,drop+zone+1994,2
201138,rollerball+1975,3
249927,pirates+of+the+caribbean+on+stranger+tides+2011,2
180245,hollow+triumph+1948,3
204345,the+doctor+1991,4
150262,effi+briest+1974,2
225274,dinoshark+2010,3
166079,inglourious+basterds+2009,5
227859,aliens+1986,4
38842,duck+soup+1933,5
29638,batman++mr.+freeze+subzero+1998,4
125177,the+four+musketeers+1974,4
141958,dutchman+1967,5
266204,side+effects+2013,3
152257,a+goofy+movie+1995,2
41537,the+crush+1993,3
6433,fruitvale+station+2013,2
189768,dirty+girl+2010,4
228696,planes+2013,4
146856,aliens+1986,4
143281,bowfinger+1999,3
8431,immortal+2004,3
94735,the+halloween+that+almost+wasnt+1979,4
277167,frozen+2013,2
40283,alone+in+the+wilderness+2004,4
145170,addams+family+values+1993,4
221751,cast+away+2000,4
261838,nausica+of+the+valley+of+the+wind+1984,3
107,peter+pan+1960,3
151367,elia+kazan+a+directors+journey+1995,2
126991,aliens+1986,4
46290,paul+williams+still+alive+2011,4
166071,summer+of+62+2007,4
42710,airplane+1980,4
128015,casino+royale+2006,4
189693,the+navigator+1924,5
107203,5+centimeters+per+second+2007,3
216578,walle+2008,2
96816,lola+and+billy+the+kid+1999,3
127715,harry+potter+and+the+chamber+of+secrets+2002,3
25171,i+do+2013,3
164777,surviving+desire+1992,3
156034,apollo+13+1995,3
171617,the+silencers+1966,3
303018,horse+feathers+1932,4
152177,in+their+sleep+2010,2
104115,the+yellow+handkerchief+2008,4
61855,mickeys+once+upon+a+christmas+1999,3
294645,aliens+1986,4
196303,congo+1995,3
84205,you+will+be+my+son+2011,3
108724,big+fella+1937,3
180298,man+is+not+a+bird+1965,3
151565,the+paleface+1922,4
107082,im+king+kong+the+exploits+of+merian+c.+cooper+2005,4
160330,angst+1983,3
249802,interstellar+2014,5
126212,days+of+wine+and+roses+1962,5
21046,swordfish+2001,3
225524,2+days+in+paris+2007,3
290603,why+we+fight+the+battle+of+china+1944,2
131922,the+package+1989,3
271988,dexter+the+dragon++bumble+the+bear+1983,4
131542,stranger+than+fiction+2006,3
273238,duma+2005,3
75095,oceans+eleven+2001,5
161530,21-87+1963,2
151231,love+me+tonight+1932,3
65370,havoc+2005,4
249473,winds+of+the+wasteland+1936,4
75924,eyewitness+1981,3
145620,partly+cloudy+2009,4
162412,the+petrified+forest+1936,4
90675,dinoshark+2010,3
784,dinoshark+2010,3
61243,1201+pm+1990,3
226668,titanic+1997,3
31426,reservoir+dogs+1992,4
158752,interior.+leather+bar.+2013,2
121673,mothlight+1963,2
21117,whos+your+daddy+2004,3
46227,el+dorado+1988,4
10873,eulogy+2004,3
29052,the+outlaw+josey+wales+1976,4
53111,the+land+before+time+1988,3
246422,following+1998,4
282324,the+red+shoes+1948,4
143661,louis+c.k.+live+at+the+comedy+store+2015,5
163917,life+of+pi+2012,2
239921,hedgehog+in+the+fog+1975,3
5345,something+in+the+wind+1947,5
49504,a+dangerous+place+2012,4
68356,flow+for+love+of+water+2008,4
172275,aliens+1986,5
85266,the+dark+knight+rises+2012,4
33393,saboteur+1942,3
39399,iron+will+1994,3
196980,the+navigator+1924,3
20858,the+duellists+1977,3
114606,the+indian+fighter+1955,5
92822,the+four+troublesome+heads+1898,4
191119,the+punisher+2004,2
298574,roberto+succo+2001,3
220728,unstoppable+2010,4
77936,la+soufrire+1977,4
134296,the+19th+wife+2010,1
114334,butterfly+kiss+1995,3
269359,aliens+1986,5
31375,aliens+1986,4
165445,the+living+sea+1995,4
180319,the+big+snit+1985,4
306629,forbidden+1949,3
3607,rollerball+1975,2
251530,the+man+2005,3
239777,the+gruffalo+2009,4
219147,birdy+1984,4
205677,batman+begins+2005,5
175798,dead+of+night+1945,4
288148,fargo+1996,4
41646,boys+diving_+honolulu+1901,4
105621,presto+2008,4
19702,late+autumn+2010,4
268120,aliens+1986,4
170234,harry+potter+and+the+deathly+hallows+part+2+2011,5
257439,hardcore+1979,3
96497,the+wayward+bus+1957,3
297321,the+day+the+earth+stood+still+1951,3
236095,aliens+1986,4
218022,cry+freedom+1987,3
9470,eight+men+out+1988,4
51648,aliens+1986,3
14624,santas+pocket+watch+1980,5
92494,finding+nemo+2003,2
67858,judge+priest+1934,4
289360,the+auction+2013,3
187066,the+goat+1921,3
33119,get+a+horse+2013,4
12082,creature+comforts+1989,5
228789,bopha+1993,3
73902,dinoshark+2010,2
85279,seasons+greetings+1996,4
233341,as+good+as+it+gets+1997,3
107638,car+wash+1976,2
157110,dial+m+for+murder+1954,3
278939,love+hina+spring+special+-+i+wish+your+dream+2001,3
9997,ride+the+high+country+1962,3
205039,the+hunter+2011,3
18086,a+night+at+the+movies+the+suspenseful+world+of+thrillers+2009,4
26590,bo+burnham+words_+words_+words+2010,4
274089,the+prince+and+the+pauper+1937,4
170972,a+bronx+tale+1993,3
238152,the+program+1993,3
173241,sunset+1988,2
131856,the+king+2005,3
204845,red+2010,3
171833,a+days+pleasure+1919,2
145328,cast+away+2000,4
90940,saving+general+yang+2013,5
243235,the+secret+life+of+girls+1999,3
212517,the+smiling+ghost+1941,2
104559,toy+story+1995,4
177935,torso+1973,3
19250,and+then+there+were+none+1945,3
99815,aliens+1986,4
250446,mission+impossible+ii+2000,3
265123,harvie+krumpet+2003,4
76237,chasers+1994,2
273196,the+man+who+knew+too+much+1934,4
172225,20_000+leagues+under+the+sea+1916,3
296883,bambi+1942,4
40476,kidnapping+mr.+heineken+2015,4
123303,stranger+than+fiction+2006,3
