id,title,adult,genres,production_companies,spoken_languages,metadata
daddys+dyin...+whos+got+the+will+1990,Daddy's Dyin'... Who's Got the Will?,False,['comedy'],['metro-goldwyn-mayer(mgm)'],['english'],Daddy's Dyin'... Who's Got the Will? False comedy metro-goldwyn-mayer(mgm)  english
daddys+little+girls+2007,Daddy's Little Girls,False,"['comedy', 'drama', 'romance']","['lionsgatefilms', 'tylerperrycompany,the']",['english'],"Daddy's Little Girls False comedy drama romance lionsgatefilms tylerperrycompany,the  english"
dadetown+1995,Dadetown,False,[],[],[],Dadetown False    
daffy+ducks+movie+fantastic+island+1983,Daffy Duck's Movie: Fantastic Island,False,['animation'],['warnerbros.'],['english'],Daffy Duck's Movie: Fantastic Island False animation warnerbros.  english
dagon+2001,Dagon,False,"['fantasy', 'horror', 'thriller']",[],"['english', 'español']",Dagon False fantasy horror thriller   english español
dahmer+2002,Dahmer,False,"['drama', 'horror']","['peninsulafilms', 'dejproductions', 'twoleftshoesfilms', 'blockbusterfilms']","['english', 'français']",Dahmer False drama horror peninsulafilms dejproductions twoleftshoesfilms blockbusterfilms  english français
daisies+1966,Daisies,False,"['drama', 'comedy']",['filmovéstudiobarrandov'],['český'],Daisies False drama comedy filmovéstudiobarrandov  český
dallas+buyers+club+2013,Dallas Buyers Club,False,"['drama', 'history']","['universalstudios', 'universalpictures', 'voltagepictures', 'truthentertainment']","['english', '日本語']",Dallas Buyers Club False drama history universalstudios universalpictures voltagepictures truthentertainment  english 日本語
daltry+calhoun+2005,Daltry Calhoun,False,"['comedy', 'drama', 'music']",[],['english'],Daltry Calhoun False comedy drama music   english
damage+1992,Damage,False,"['drama', 'romance']",['newlinecinema'],"['english', 'français', 'deutsch', 'italiano']",Damage False drama romance newlinecinema  english français deutsch italiano
damien+omen+ii+1978,Damien: Omen II,False,"['action', 'drama', 'horror', 'thriller']","['twentiethcenturyfoxfilmcorporation', 'maceneufeldproductions']",['english'],Damien: Omen II False action drama horror thriller twentiethcenturyfoxfilmcorporation maceneufeldproductions  english
damn+yankees+1958,Damn Yankees!,False,"['comedy', 'fantasy', 'music']",['warnerbros.'],['english'],Damn Yankees! False comedy fantasy music warnerbros.  english
damnation+1988,Damnation,False,"['crime', 'drama', 'romance']","['hungarianfilminstitute', 'hungariantelevision', 'mokép']",['magyar'],Damnation False crime drama romance hungarianfilminstitute hungariantelevision mokép  magyar
damnation+alley+1977,Damnation Alley,False,"['action', 'adventure', 'sciencefiction']",['twentiethcenturyfoxfilmcorporation'],"['español', 'english']",Damnation Alley False action adventure sciencefiction twentiethcenturyfoxfilmcorporation  español english
damsels+in+distress+2012,Damsels in Distress,False,"['comedy', 'romance']",['westerlyfilms'],['english'],Damsels in Distress False comedy romance westerlyfilms  english
dan+in+real+life+2007,Dan in Real Life,False,"['comedy', 'romance', 'drama']","['touchstonepictures', 'focusfeatures', 'jonshestackproductions']",['english'],Dan in Real Life False comedy romance drama touchstonepictures focusfeatures jonshestackproductions  english
dance+flick+2009,Dance Flick,False,"['action', 'comedy', 'music']","['paramountpictures', 'mtvfilms', 'wayansbros.entertainment']",['english'],Dance Flick False action comedy music paramountpictures mtvfilms wayansbros.entertainment  english
dance+of+the+dead+2008,Dance of the Dead,False,"['comedy', 'horror']",['compoundb'],['english'],Dance of the Dead False comedy horror compoundb  english
dance+with+me+1998,Dance with Me,False,"['drama', 'music', 'romance']","['columbiapictures', 'mandalayentertainment']",['english'],Dance with Me False drama music romance columbiapictures mandalayentertainment  english
dance+with+the+devil+1997,Dance with the Devil,False,"['action', 'thriller']","['lolafilms', 'institutomexicanodecinematografía(imcine)', 'canal+españa', 'miradorfilms', 'occidentalmediacorp.', 'sociedadgeneraldetelevisión(sogetel)']","['english', 'español']",Dance with the Devil False action thriller lolafilms institutomexicanodecinematografía(imcine) canal+españa miradorfilms occidentalmediacorp. sociedadgeneraldetelevisión(sogetel)  english español
dancer+in+the+dark+2000,Dancer in the Dark,False,"['drama', 'crime', 'music']","['finelinefeatures', 'zentropaentertainments', 'danmarksradio(dr)', 'svtdrama', 'arte', 'memfisfilm', 'france3cinéma', 'angelfilms', 'tv1000', 'canal+', 'constantinfilmproduktion', 'yleisradio(yle)', 'artefrancecinéma', 'westdeutscherrundfunk(wdr)', 'blindspotpicturesoy', 'vrijzinnigprotestantseradioomroep(vpro)', 'film4', 'liberatorproductions', 'icelandicfilm', 'filmiväst', 'painunlimitedgmbhfilmproduktion', 'trustfilmsvenska', 'cinematographa/s', 'whatelse?b.v', 'filmeka/s', 'lantiacinema&audiovisivi']",['english'],Dancer in the Dark False drama crime music finelinefeatures zentropaentertainments danmarksradio(dr) svtdrama arte memfisfilm france3cinéma angelfilms tv1000 canal+ constantinfilmproduktion yleisradio(yle) artefrancecinéma westdeutscherrundfunk(wdr) blindspotpicturesoy vrijzinnigprotestantseradioomroep(vpro) film4 liberatorproductions icelandicfilm filmiväst painunlimitedgmbhfilmproduktion trustfilmsvenska cinematographa/s whatelse?b.v filmeka/s lantiacinema&audiovisivi  english
dancer_+texas+pop.+81+1998,"Dancer, Texas Pop. 81",False,"['comedy', 'drama', 'family']","['hsxfilms', 'chaseproductions']",['english'],"Dancer, Texas Pop. 81 False comedy drama family hsxfilms chaseproductions  english"
dances+with+wolves+1990,Dances with Wolves,False,"['adventure', 'drama', 'western']","['tigproductions', 'majesticfilmsinternational']",['english'],Dances with Wolves False adventure drama western tigproductions majesticfilmsinternational  english
dancing+at+lughnasa+1998,Dancing at Lughnasa,False,['drama'],"['sonypicturesclassics', 'bórdscannánnahéireann', 'radioteléfiséireann']",['english'],Dancing at Lughnasa False drama sonypicturesclassics bórdscannánnahéireann radioteléfiséireann  english
dancing+at+the+blue+iguana+2000,Dancing at the Blue Iguana,False,"['drama', 'mystery']","['dragonpictures', 'moonstoneentertainment', 'bergmanlustigproductions', 'gallerymotionpictures', 'keystonestudios']","['english', 'pусский']",Dancing at the Blue Iguana False drama mystery dragonpictures moonstoneentertainment bergmanlustigproductions gallerymotionpictures keystonestudios  english pусский
danger+diabolik+1968,Danger: Diabolik,False,"['action', 'comedy', 'crime']","['paramountpictures', 'dinodelaurentiiscinematografica', 'marianneproductions']",['italiano'],Danger: Diabolik False action comedy crime paramountpictures dinodelaurentiiscinematografica marianneproductions  italiano
dangerous+beauty+1998,Dangerous Beauty,False,"['drama', 'romance']","['bedfordfallsproductions', 'regencyenterprises', 'warnerbros.', 'arnonmilchanproductions']",['english'],Dangerous Beauty False drama romance bedfordfallsproductions regencyenterprises warnerbros. arnonmilchanproductions  english
dangerous+game+1993,Dangerous Game,False,['drama'],"['metro-goldwyn-mayer(mgm)', 'maverickpicturecompany', 'cecchigorieuropan.v.', 'eyeproductions', 'pentamerica']",['english'],Dangerous Game False drama metro-goldwyn-mayer(mgm) maverickpicturecompany cecchigorieuropan.v. eyeproductions pentamerica  english
dangerous+ground+1997,Dangerous Ground,False,['drama'],"['newlinecinema', 'jacarandafilms', 'investecmerchantbank']","['english', 'polski']",Dangerous Ground False drama newlinecinema jacarandafilms investecmerchantbank  english polski
dangerous+liaisons+1988,Dangerous Liaisons,False,"['drama', 'romance']","['lorimarfilmentertainment', 'warnerbros.', 'nfhproductions']",['english'],Dangerous Liaisons False drama romance lorimarfilmentertainment warnerbros. nfhproductions  english
dangerous+minds+1995,Dangerous Minds,False,"['drama', 'crime']","['hollywoodpictures', 'viarosaproductions', 'donsimpson/jerrybruckheimerfilms']",['english'],Dangerous Minds False drama crime hollywoodpictures viarosaproductions donsimpson/jerrybruckheimerfilms  english
danny+deckchair+2003,Danny Deckchair,False,"['comedy', 'romance']",[],"['english', 'polski']",Danny Deckchair False comedy romance   english polski
dante+01+2008,Dante 01,False,['sciencefiction'],"['eskwad', 'studiocanal', 'wildbunch', 'canal+', 'cinécinéma', 'régionile-de-france', 'conseilrégionaldespaysdelaloire']",['français'],Dante 01 False sciencefiction eskwad studiocanal wildbunch canal+ cinécinéma régionile-de-france conseilrégionaldespaysdelaloire  français
dantes+hell+animated+2013,Dante's Hell Animated,False,['animation'],"[""dante'sinfernoanimation""]",['italiano'],Dante's Hell Animated False animation dante'sinfernoanimation  italiano
dantes+peak+1997,Dante's Peak,False,"['action', 'adventure', 'thriller']","['universalpictures', 'pacificwestern']",['english'],Dante's Peak False action adventure thriller universalpictures pacificwestern  english
danton+1983,Danton,False,"['drama', 'history']",['p.p.filmpolski'],['français'],Danton False drama history p.p.filmpolski  français
darby+ogill+and+the+little+people+1959,Darby O'Gill and the Little People,False,"['adventure', 'fantasy', 'sciencefiction', 'family']",[],"['english', '']",Darby O'Gill and the Little People False adventure fantasy sciencefiction family   english 
dare+2009,Dare,False,"['drama', 'thriller']","['nextwednesdayproductions', 'giganticpictures']",['english'],Dare False drama thriller nextwednesdayproductions giganticpictures  english
daredevil+2003,Daredevil,False,"['fantasy', 'action', 'crime', 'sciencefiction', 'thriller']","['twentiethcenturyfoxfilmcorporation', 'regencyenterprises', 'epsilonmotionpictures', 'newregencypictures', 'marvelenterprises']","['english', 'italiano', 'ελληνικά']",Daredevil False fantasy action crime sciencefiction thriller twentiethcenturyfoxfilmcorporation regencyenterprises epsilonmotionpictures newregencypictures marvelenterprises  english italiano ελληνικά
dark+alibi+1946,Dark Alibi,False,"['crime', 'drama', 'mystery', 'thriller']",['monogrampictures'],['english'],Dark Alibi False crime drama mystery thriller monogrampictures  english
dark+angel+1990,Dark Angel,False,"['action', 'thriller', 'sciencefiction', 'crime', 'horror']","['epicproductions', 'visioninternational', 'visionpdg', 'transworldentertainment(twe)']",['english'],Dark Angel False action thriller sciencefiction crime horror epicproductions visioninternational visionpdg transworldentertainment(twe)  english
dark+blue+2002,Dark Blue,False,"['action', 'crime', 'drama', 'thriller']","['unitedartists', 'intermediafilms', 'imfilmproduktion', 'cosmicpictures', 'metro-goldwyn-mayer(mgm)', 'alphavillefilms']",['english'],Dark Blue False action crime drama thriller unitedartists intermediafilms imfilmproduktion cosmicpictures metro-goldwyn-mayer(mgm) alphavillefilms  english
dark+blue+almost+black+2006,Dark Blue Almost Black,False,['drama'],['teselaproduccionescinematográficas'],['español'],Dark Blue Almost Black False drama teselaproduccionescinematográficas  español
dark+blue+world+2001,Dark Blue World,False,"['action', 'drama', 'war']","['portobellopictures', 'eurimages', 'helkonmediaag', 'fandango', 'českátelevize', 'biografjansvěrák', 'phoenixfilminvestments', 'theczechrepublicstatefundforsupportanddevelopmentofcinematography']","['český', 'english', 'deutsch', 'slovenčina']",Dark Blue World False action drama war portobellopictures eurimages helkonmediaag fandango českátelevize biografjansvěrák phoenixfilminvestments theczechrepublicstatefundforsupportanddevelopmentofcinematography  český english deutsch slovenčina
dark+city+1950,Dark City,False,"['romance', 'crime', 'drama', 'mystery']",['paramountpictures'],['english'],Dark City False romance crime drama mystery paramountpictures  english
dark+city+1998,Dark City,False,"['mystery', 'sciencefiction']","['newlinecinema', 'mysteryclockcinema']",['english'],Dark City False mystery sciencefiction newlinecinema mysteryclockcinema  english
dark+command+1940,Dark Command,False,"['drama', 'romance', 'western']",['republicpictures(i)'],['english'],Dark Command False drama romance western republicpictures(i)  english
dark+days+2000,Dark Days,False,['documentary'],['wideanglepictures'],['english'],Dark Days False documentary wideanglepictures  english
dark+eyes+1987,Dark Eyes,False,"['comedy', 'drama', 'romance']","['rairadiotelevisioneitaliana', 'adrianainternationalcorporation']","['français', 'italiano', 'pусский']",Dark Eyes False comedy drama romance rairadiotelevisioneitaliana adrianainternationalcorporation  français italiano pусский
dark+floors+2008,Dark Floors,False,"['fantasy', 'horror']","['yleisradio(yle)', 'solarfilmsinc.', 'icelandicfilmcompany', 'kisiproduction']",['english'],Dark Floors False fantasy horror yleisradio(yle) solarfilmsinc. icelandicfilmcompany kisiproduction  english
dark+horse+2005,Dark Horse,False,"['comedy', 'drama']",['nimbusfilmproductions'],['dansk'],Dark Horse False comedy drama nimbusfilmproductions  dansk
dark+horse+2011,Dark Horse,False,['drama'],[],['english'],Dark Horse False drama   english
dark+mirror+2007,Dark Mirror,False,"['horror', 'thriller']",['cutglassproductionsllc'],['english'],Dark Mirror False horror thriller cutglassproductionsllc  english
dark+passage+1947,Dark Passage,False,"['crime', 'drama', 'romance', 'thriller']",['warnerbros.'],"['english', 'español']",Dark Passage False crime drama romance thriller warnerbros.  english español
dark+ride+2006,Dark Ride,False,"['horror', 'thriller']",[],['english'],Dark Ride False horror thriller   english
dark+shadows+2012,Dark Shadows,False,"['comedy', 'fantasy']","['villageroadshowpictures', 'infinitumnihil', 'gkfilms', 'warnerbros.', 'timburtonproductions', 'dancurtisproductions', 'zanuckcompany,the']",['english'],"Dark Shadows False comedy fantasy villageroadshowpictures infinitumnihil gkfilms warnerbros. timburtonproductions dancurtisproductions zanuckcompany,the  english"
dark+skies+2013,Dark Skies,False,"['sciencefiction', 'thriller', 'horror']","['alliancefilms', 'blumhouseproductions', 'automatikentertainment', 'cinemavehicleservices']",['english'],Dark Skies False sciencefiction thriller horror alliancefilms blumhouseproductions automatikentertainment cinemavehicleservices  english
dark+star+1974,Dark Star,False,"['comedy', 'sciencefiction']","['universityofsoutherncalifornia', 'jackh.harrisenterprises']",['english'],Dark Star False comedy sciencefiction universityofsoutherncalifornia jackh.harrisenterprises  english
dark+victory+1939,Dark Victory,False,"['drama', 'romance']",['warnerbros.'],['english'],Dark Victory False drama romance warnerbros.  english
dark+water+2002,Dark Water,False,"['horror', 'thriller']","['nikkatsu', 'ozcompany', 'kadokawashotenpublishingco.', 'nippontelevisionnetwork(ntv)', 'videoaudioproject(vap)', 'officeaugustaco.ltd.']",['日本語'],Dark Water False horror thriller nikkatsu ozcompany kadokawashotenpublishingco. nippontelevisionnetwork(ntv) videoaudioproject(vap) officeaugustaco.ltd.  日本語
dark+water+2005,Dark Water,False,"['drama', 'horror', 'thriller']","['vertigoentertainment', 'touchstonepictures', 'postnobillsfilms', 'pandemoniumproductions']",['english'],Dark Water False drama horror thriller vertigoentertainment touchstonepictures postnobillsfilms pandemoniumproductions  english
dark+wolf+2003,Dark Wolf,False,['horror'],[],['english'],Dark Wolf False horror   english
darkman+1990,Darkman,False,"['action', 'sciencefiction', 'crime']","['universalpictures', 'renaissancepictures']",['english'],Darkman False action sciencefiction crime universalpictures renaissancepictures  english
darkness+2002,Darkness,False,['horror'],"['víadigital', 'filmaxentertainment', 'dimensionfilms', 'castelaoproducciones']",['english'],Darkness False horror víadigital filmaxentertainment dimensionfilms castelaoproducciones  english
darkness+falls+2003,Darkness Falls,False,"['thriller', 'horror']","['villageroadshowpictures', 'revolutionstudios', 'distantcornersentertainmentgroupinc.', 'bluestarproductions', 'morningstarfilms']",['english'],Darkness Falls False thriller horror villageroadshowpictures revolutionstudios distantcornersentertainmentgroupinc. bluestarproductions morningstarfilms  english
darling+1965,Darling,False,"['drama', 'romance']","['vicfilmsproductions', 'josephjanniproduction']",['english'],Darling False drama romance vicfilmsproductions josephjanniproduction  english
das+boot+1981,Das Boot,False,"['action', 'drama', 'history', 'war', 'adventure']","['radiantfilmgmbh', 'süddeutscherrundfunk', 'columbiapicturescorporation', 'bavariafilm', 'westdeutscherrundfunk(wdr)', 'twinbros.productions']","['deutsch', 'english', 'français']",Das Boot False action drama history war adventure radiantfilmgmbh süddeutscherrundfunk columbiapicturescorporation bavariafilm westdeutscherrundfunk(wdr) twinbros.productions  deutsch english français
date+movie+2006,Date Movie,False,['comedy'],"['regencyenterprises', 'epsilonmotionpictures', 'newregencypictures']",['english'],Date Movie False comedy regencyenterprises epsilonmotionpictures newregencypictures  english
date+night+2010,Date Night,False,['comedy'],"['twentiethcenturyfoxfilmcorporation', 'duneentertainment', '21lapsentertainment']","['עִבְרִית', 'english']",Date Night False comedy twentiethcenturyfoxfilmcorporation duneentertainment 21lapsentertainment  עִבְרִית english
date+with+an+angel+1987,Date With an Angel,False,"['comedy', 'fantasy', 'romance', 'sciencefiction']",['delaurentiisentertainmentgroup(deg)'],"['český', 'english']",Date With an Angel False comedy fantasy romance sciencefiction delaurentiisentertainmentgroup(deg)  český english
daughter+from+danang+2002,Daughter from Danang,False,['documentary'],[],[],Daughter from Danang False documentary   
daughter+of+dr.+jekyll+1957,Daughter of Dr. Jekyll,False,"['fantasy', 'horror']","['alliedartistspictures', 'filmventurers']","['english', 'deutsch']",Daughter of Dr. Jekyll False fantasy horror alliedartistspictures filmventurers  english deutsch
daughters+of+darkness+1971,Daughters of Darkness,False,"['horror', 'thriller']","['roxyfilm', 'cinévogfilms', 'showkingfilms', 'mayafilms']","['nederlands', 'english', 'español']",Daughters of Darkness False horror thriller roxyfilm cinévogfilms showkingfilms mayafilms  nederlands english español
daughters+of+the+dust+1991,Daughters of the Dust,False,"['drama', 'romance']","['americanplayhouse', 'wmgfilm', 'geecheegirls']",['english'],Daughters of the Dust False drama romance americanplayhouse wmgfilm geecheegirls  english
dave+1993,Dave,False,['comedy'],"['donner/shuler-donnerproductions', 'warnerbros.', 'northernlightsentertainment']",['english'],Dave False comedy donner/shuler-donnerproductions warnerbros. northernlightsentertainment  english
dave+chappelle+for+what+its+worth+2004,Dave Chappelle: For What it's Worth,False,['comedy'],[],['english'],Dave Chappelle: For What it's Worth False comedy   english
dave+chappelles+block+party+2005,Dave Chappelle's Block Party,False,"['comedy', 'documentary', 'music']",['yarifilmgroup'],"['english', 'deutsch']",Dave Chappelle's Block Party False comedy documentary music yarifilmgroup  english deutsch
david+and+bathsheba+1951,David and Bathsheba,False,"['drama', 'romance']",['twentiethcenturyfoxfilmcorporation'],['english'],David and Bathsheba False drama romance twentiethcenturyfoxfilmcorporation  english
david+copperfield+1935,David Copperfield,False,"['adventure', 'drama', 'romance']",['metro-goldwyn-mayer(mgm)'],['english'],David Copperfield False adventure drama romance metro-goldwyn-mayer(mgm)  english
david+copperfield+2001,David Copperfield,False,['tvmovie'],[],['español'],David Copperfield False tvmovie   español
david+cross+bigger+and+blackerer+2010,David Cross: Bigger and Blackerer,False,['comedy'],"['subpoprecords', 'fieldrecordings']",['english'],David Cross: Bigger and Blackerer False comedy subpoprecords fieldrecordings  english
david+et+madame+hansen+2012,David et Madame Hansen,False,"['comedy', 'drama']","['canal+', 'pathé']",['français'],David et Madame Hansen False comedy drama canal+ pathé  français
davy+crockett_+king+of+the+wild+frontier+1955,"Davy Crockett, King of the Wild Frontier",False,"['action', 'adventure', 'family', 'western']",['waltdisneyproductions'],"['español', 'english']","Davy Crockett, King of the Wild Frontier False action adventure family western waltdisneyproductions  español english"
dawn+of+the+dead+1978,Dawn of the Dead,False,['horror'],"['laurelgroup', 'dawnassociates']",['english'],Dawn of the Dead False horror laurelgroup dawnassociates  english
dawn+of+the+dead+2004,Dawn of the Dead,False,"['fantasy', 'horror', 'action']","['newamsterdamentertainment', 'strikeentertainment', 'metropolitanfilmexport', 'toho-towa', 'cruelandunusualfilms']","['english', 'italiano']",Dawn of the Dead False fantasy horror action newamsterdamentertainment strikeentertainment metropolitanfilmexport toho-towa cruelandunusualfilms  english italiano
dawn+of+the+planet+of+the+apes+2014,Dawn of the Planet of the Apes,False,"['sciencefiction', 'action', 'drama', 'thriller']","['ingeniousmedia', 'cherninentertainment', 'tsgentertainment']",['english'],Dawn of the Planet of the Apes False sciencefiction action drama thriller ingeniousmedia cherninentertainment tsgentertainment  english
day++night+2010,Day & Night,False,"['animation', 'family']","['waltdisneypictures', 'pixaranimationstudios']",[],Day & Night False animation family waltdisneypictures pixaranimationstudios  
day+for+night+1973,Day for Night,False,"['comedy', 'drama']","['lesfilmsducarrosse', 'pecf', 'produzioneintercontinentalecinematografica(pic)']","['english', 'français']",Day for Night False comedy drama lesfilmsducarrosse pecf produzioneintercontinentalecinematografica(pic)  english français
day+of+the+dead+1985,Day of the Dead,False,"['horror', 'sciencefiction']","['deadfilms', 'laurelentertainment', 'toei']",['english'],Day of the Dead False horror sciencefiction deadfilms laurelentertainment toei  english
day+of+the+dead+2+contagium+2005,Day of the Dead 2: Contagium,False,"['horror', 'sciencefiction']",['taurusentertainmentcompany'],"['english', 'deutsch', 'pусский']",Day of the Dead 2: Contagium False horror sciencefiction taurusentertainmentcompany  english deutsch pусский
day+of+the+dead+2008,Day of the Dead,False,"['horror', 'action', 'thriller']","['taurusentertainmentcompany', 'millenniumfilms', 'emmett/furlafilms', 'nuimageentertainmentgmbh', 'd.o.d.productions']",['english'],Day of the Dead False horror action thriller taurusentertainmentcompany millenniumfilms emmett/furlafilms nuimageentertainmentgmbh d.o.d.productions  english
day+of+the+wacko+2002,Day of the Wacko,False,['comedy'],[],['polski'],Day of the Wacko False comedy   polski
day+of+wrath+1943,Day of Wrath,False,"['drama', 'romance']",['palladiumproductions'],['dansk'],Day of Wrath False drama romance palladiumproductions  dansk
day+watch+2006,Day Watch,False,"['fantasy', 'horror']","['bazelevsproduction', 'channelonerussia', 'tabbak']",['pусский'],Day Watch False fantasy horror bazelevsproduction channelonerussia tabbak  pусский
daybreakers+2009,Daybreakers,False,"['fantasy', 'horror', 'action', 'thriller', 'sciencefiction']","['lionsgate', 'furstfilms', 'picturesinparadise', 'pacificfilmandtelevisioncommission', 'australianfilmfinancecorporation(affc)']",['english'],Daybreakers False fantasy horror action thriller sciencefiction lionsgate furstfilms picturesinparadise pacificfilmandtelevisioncommission australianfilmfinancecorporation(affc)  english
daydream+nation+2010,Daydream Nation,False,"['drama', 'romance']",['lila9thproductions'],['english'],Daydream Nation False drama romance lila9thproductions  english
daylight+1996,Daylight,False,"['action', 'adventure', 'thriller']","['universalpictures', 'davisentertainment']",['english'],Daylight False action adventure thriller universalpictures davisentertainment  english
days+of+being+wild+1990,Days of Being Wild,False,"['crime', 'drama', 'romance']",['mediaasiafilms'],"['广州话/廣州話', 'english', '普通话', '']",Days of Being Wild False crime drama romance mediaasiafilms  广州话/廣州話 english 普通话 
days+of+glory+1944,Days of Glory,False,"['drama', 'romance', 'war']",['rkoradiopictures'],['english'],Days of Glory False drama romance war rkoradiopictures  english
days+of+glory+2006,Days of Glory,False,"['drama', 'history', 'war']",['tessalitproductions'],"['العربية', 'français']",Days of Glory False drama history war tessalitproductions  العربية français
days+of+heaven+1978,Days of Heaven,False,"['drama', 'romance']",['paramountpictures'],"['english', 'italiano']",Days of Heaven False drama romance paramountpictures  english italiano
days+of+thunder+1990,Days of Thunder,False,['adventure'],"['paramountpictures', 'donsimpson/jerrybruckheimerfilms']",['english'],Days of Thunder False adventure paramountpictures donsimpson/jerrybruckheimerfilms  english
days+of+wine+and+roses+1962,Days of Wine and Roses,False,"['drama', 'romance']","['warnerbros.', 'jalemproductions']",['english'],Days of Wine and Roses False drama romance warnerbros. jalemproductions  english
dazed+and+confused+1993,Dazed and Confused,False,"['comedy', 'drama']","['gramercypictures', 'alphavilleproductions', 'thecriterioncollection']",['english'],Dazed and Confused False comedy drama gramercypictures alphavilleproductions thecriterioncollection  english
de+dana+dan+2009,De Dana Dan,False,"['action', 'comedy', 'foreign']",['babaartslimitedproductions'],['हिन्दी'],De Dana Dan False action comedy foreign babaartslimitedproductions  हिन्दी
de+dominee+2004,De Dominee,False,"['drama', 'crime', 'foreign']",[],['nederlands'],De Dominee False drama crime foreign   nederlands
de+nieuwe+wildernis+2013,De Nieuwe Wildernis,False,['documentary'],[],[],De Nieuwe Wildernis False documentary   
de-lovely+2004,De-Lovely,False,"['drama', 'music']","['metro-goldwyn-mayer(mgm)', 'winklerfilms', 'potboilerproductions']","['english', 'français', 'italiano']",De-Lovely False drama music metro-goldwyn-mayer(mgm) winklerfilms potboilerproductions  english français italiano
dead++buried+1981,Dead & Buried,False,"['horror', 'mystery']",['barclaysmercantileindustrialfinance'],['english'],Dead & Buried False horror mystery barclaysmercantileindustrialfinance  english
dead+again+1991,Dead Again,False,['thriller'],['paramountpictures'],['english'],Dead Again False thriller paramountpictures  english
dead+bang+1989,Dead Bang,False,"['action', 'adventure', 'drama', 'thriller']","['lorimarfilmentertainment', 'warnerbros.']",['english'],Dead Bang False action adventure drama thriller lorimarfilmentertainment warnerbros.  english
dead+birds+2004,Dead Birds,False,"['horror', 'thriller', 'western']","['silvernitratepictures', 'deadbirdsfilms']",['english'],Dead Birds False horror thriller western silvernitratepictures deadbirdsfilms  english
dead+calm+1989,Dead Calm,False,"['crime', 'thriller', 'horror', 'drama']",['kennedymillerproductions'],"['english', 'italiano']",Dead Calm False crime thriller horror drama kennedymillerproductions  english italiano
dead+end+1937,Dead End,False,"['crime', 'drama']","['samuelgoldwyncompany,the']",['english'],"Dead End False crime drama samuelgoldwyncompany,the  english"
dead+end+2003,Dead End,False,"['mystery', 'horror', 'thriller']","['sagittairefilms', 'captainmovies']",['english'],Dead End False mystery horror thriller sagittairefilms captainmovies  english
dead+fish+2005,Dead Fish,False,"['thriller', 'adventure', 'action', 'comedy']",['orangepictures'],['english'],Dead Fish False thriller adventure action comedy orangepictures  english
dead+heat+1988,Dead Heat,False,"['action', 'comedy', 'drama', 'horror', 'sciencefiction', 'thriller']","['newworldpictures', 'helpern/meltzer']",['english'],Dead Heat False action comedy drama horror sciencefiction thriller newworldpictures helpern/meltzer  english
dead+leaves+2004,Dead Leaves,False,"['sciencefiction', 'animation', 'comedy', 'crime']","['productioni.g', 'mangafilms']",['日本語'],Dead Leaves False sciencefiction animation comedy crime productioni.g mangafilms  日本語
dead+like+me+life+after+death+2009,Dead Like Me: Life After Death,False,"['drama', 'fantasy', 'comedy']",['metro-goldwyn-mayer(mgm)'],['english'],Dead Like Me: Life After Death False drama fantasy comedy metro-goldwyn-mayer(mgm)  english
dead+man+1995,Dead Man,False,"['drama', 'fantasy', 'western']","['jvcentertainment', 'pandorafilmproduktion', 'newmarketcapitalgroup', '12gaugeproductions']","['english', 'español']",Dead Man False drama fantasy western jvcentertainment pandorafilmproduktion newmarketcapitalgroup 12gaugeproductions  english español
dead+man+down+2013,Dead Man Down,False,"['thriller', 'action', 'crime', 'drama']","['originalfilm', 'wwestudios']","['english', 'français', 'shqip', 'español']",Dead Man Down False thriller action crime drama originalfilm wwestudios  english français shqip español
dead+man+on+campus+1998,Dead Man on Campus,False,['comedy'],"['paramountpictures', 'mtvfilms']",['english'],Dead Man on Campus False comedy paramountpictures mtvfilms  english
dead+man+walking+1995,Dead Man Walking,False,['drama'],"['havoc', 'polygramfilmedentertainment', 'workingtitlefilms']",['english'],Dead Man Walking False drama havoc polygramfilmedentertainment workingtitlefilms  english
dead+mans+shoes+2004,Dead Man's Shoes,False,"['drama', 'thriller', 'crime']","['emmedia', 'bigartyproductions', 'film4', 'warpfilms']",['english'],Dead Man's Shoes False drama thriller crime emmedia bigartyproductions film4 warpfilms  english
dead+men+dont+wear+plaid+1982,Dead Men Don't Wear Plaid,False,"['comedy', 'mystery']","['universalpictures', 'aspenfilmsociety']",['english'],Dead Men Don't Wear Plaid False comedy mystery universalpictures aspenfilmsociety  english
dead+of+night+1945,Dead of Night,False,"['comedy', 'horror', 'mystery', 'thriller']",['ealingstudios'],"['english', 'français']",Dead of Night False comedy horror mystery thriller ealingstudios  english français
dead+of+winter+1987,Dead of Winter,False,"['horror', 'thriller', 'crime', 'mystery']",['metro-goldwyn-mayer(mgm)'],['english'],Dead of Winter False horror thriller crime mystery metro-goldwyn-mayer(mgm)  english
dead+or+alive+1999,Dead or Alive,False,"['action', 'thriller', 'crime', 'drama']",[],['日本語'],Dead or Alive False action thriller crime drama   日本語
dead+or+alive+2+birds+2000,Dead or Alive 2: Birds,False,"['crime', 'drama', 'thriller']","['daieimotionpicturecompany', 'toeivideocompany', 'excellentfilm']",['日本語'],Dead or Alive 2: Birds False crime drama thriller daieimotionpicturecompany toeivideocompany excellentfilm  日本語
