id,title,adult,genres,production_companies,spoken_languages,metadata
evolution+2001,Evolution,False,"['action', 'comedy', 'sciencefiction']","['dreamworksskg', 'columbiapicturescorporation', 'montecitopicturecompany,the']",['english'],"Evolution False action comedy sciencefiction dreamworksskg columbiapicturescorporation montecitopicturecompany,the  english"
gotcha+1985,Gotcha!,False,"['action', 'comedy', 'thriller']",['universalpictures'],"['english', 'français', 'deutsch', 'pусский']",Gotcha! False action comedy thriller universalpictures  english français deutsch pусский
kissing+jessica+stein+2001,Kissing Jessica Stein,False,['comedy'],"['foxsearchlightpictures', 'edenwurmfeldfilms', 'cineric', 'michaelaldenproductions', 'bradzionsfilms']",['english'],Kissing Jessica Stein False comedy foxsearchlightpictures edenwurmfeldfilms cineric michaelaldenproductions bradzionsfilms  english
a+chinese+ghost+story+1987,A Chinese Ghost Story,False,"['fantasy', 'action']",['cinemacity'],['普通话'],A Chinese Ghost Story False fantasy action cinemacity  普通话
raw+deal+1948,Raw Deal,False,['crime'],"['eagle-lionfilms', 'edwardsmallproductions']",['english'],Raw Deal False crime eagle-lionfilms edwardsmallproductions  english
white+hunter+black+heart+1990,White Hunter Black Heart,False,"['adventure', 'drama', 'action']",['warnerbros.'],['english'],White Hunter Black Heart False adventure drama action warnerbros.  english
royal+deceit+1994,Royal Deceit,False,"['drama', 'adventure']","['lesfilmsariane', 'kennethmadsenfilmproduktiona/s', 'woodlinefilmsltd.']","['english', 'dansk']",Royal Deceit False drama adventure lesfilmsariane kennethmadsenfilmproduktiona/s woodlinefilmsltd.  english dansk
the+karate+kid_+part+iii+1989,"The Karate Kid, Part III",False,"['family', 'adventure']","['columbiapicturescorporation', 'weintraubinternationalgroup']",['english'],"The Karate Kid, Part III False family adventure columbiapicturescorporation weintraubinternationalgroup  english"
the+gospel+according+to+matthew+1964,The Gospel According to Matthew,False,"['history', 'drama']","['arcofilm', 'luxcompagniecinématographiquedefrance']",['italiano'],The Gospel According to Matthew False history drama arcofilm luxcompagniecinématographiquedefrance  italiano
g.i.+joe+retaliation+2013,G.I. Joe: Retaliation,False,"['adventure', 'action', 'sciencefiction', 'thriller']","['paramountpictures', 'dibonaventurapictures', 'hasbro', 'skydanceproductions', 'metro-goldwyn-mayer(mgm)', 'saintsla']",['english'],G.I. Joe: Retaliation False adventure action sciencefiction thriller paramountpictures dibonaventurapictures hasbro skydanceproductions metro-goldwyn-mayer(mgm) saintsla  english
hot+dog...+the+movie+1984,Hot Dog... The Movie,False,['comedy'],"['unitedartists', 'hotdogpartnershipproductions']","['english', 'deutsch']",Hot Dog... The Movie False comedy unitedartists hotdogpartnershipproductions  english deutsch
the+river+wild+1994,The River Wild,False,"['action', 'adventure', 'crime', 'thriller']","['universalpictures', 'davidfosterproductions', 'turman-fostercompany']",['english'],The River Wild False action adventure crime thriller universalpictures davidfosterproductions turman-fostercompany  english
singham+2011,Singham,False,"['drama', 'action', 'crime']",['relianceentertainment'],"['english', '', 'हिन्दी', '']",Singham False drama action crime relianceentertainment  english  हिन्दी 
tin+men+1987,Tin Men,False,"['comedy', 'drama']","['touchstonepictures', 'silverscreenpartnersii']",['english'],Tin Men False comedy drama touchstonepictures silverscreenpartnersii  english
love+jones+1997,Love Jones,False,"['comedy', 'drama', 'romance']","['newlinecinema', 'addiswechslerpictures']",['english'],Love Jones False comedy drama romance newlinecinema addiswechslerpictures  english
17+again+2009,17 Again,False,['comedy'],"['newlinecinema', 'offspringentertainment']",['english'],17 Again False comedy newlinecinema offspringentertainment  english
the+devil+and+max+devlin+1981,The Devil and Max Devlin,False,"['fantasy', 'comedy', 'sciencefiction', 'family']",[],[],The Devil and Max Devlin False fantasy comedy sciencefiction family   
the+day+of+the+dolphin+1973,The Day of the Dolphin,False,"['action', 'crime', 'drama', 'sciencefiction', 'thriller']",['avcoembassypictures'],['english'],The Day of the Dolphin False action crime drama sciencefiction thriller avcoembassypictures  english
a+dog+of+flanders+1999,A Dog Of Flanders,False,"['drama', 'family']",[],['english'],A Dog Of Flanders False drama family   english
police+academy+5+assignment+miami+beach+1988,Police Academy 5: Assignment Miami Beach,False,"['comedy', 'crime']",['warnerbros.'],['english'],Police Academy 5: Assignment Miami Beach False comedy crime warnerbros.  english
cop+out+2010,Cop Out,False,"['action', 'comedy', 'crime']",['warnerbros.'],"['english', 'español']",Cop Out False action comedy crime warnerbros.  english español
angels+in+the+outfield+1994,Angels in the Outfield,False,"['fantasy', 'drama', 'comedy', 'family']","['waltdisneypictures', 'caravanpictures']","['english', 'français', 'italiano', 'español']",Angels in the Outfield False fantasy drama comedy family waltdisneypictures caravanpictures  english français italiano español
city+of+god+2002,City of God,False,"['drama', 'crime']","['o2filmes', 'videofilmes', 'wildbunch', 'globofilmes', 'lumiere', 'hanklevinefilm', 'lerebyproductions']",['português'],City of God False drama crime o2filmes videofilmes wildbunch globofilmes lumiere hanklevinefilm lerebyproductions  português
the+front+1976,The Front,False,"['comedy', 'drama']","['columbiapicturescorporation', 'persky-brightproductions', 'rollins-joffeproductions', 'devon/persky-bright']",['english'],The Front False comedy drama columbiapicturescorporation persky-brightproductions rollins-joffeproductions devon/persky-bright  english
fido+2006,Fido,False,"['romance', 'comedy', 'drama', 'horror']","['lionsgatefilms', 'astralmedia', 'anagrampicturesinc.']",['english'],Fido False romance comedy drama horror lionsgatefilms astralmedia anagrampicturesinc.  english
the+ipcress+file+1965,The Ipcress File,False,['thriller'],"['therankorganisation', 'lowndesproductionslimited', 'stevens.a.']","['shqip', 'english']",The Ipcress File False thriller therankorganisation lowndesproductionslimited stevens.a.  shqip english
lake+placid+1999,Lake Placid,False,"['horror', 'comedy', 'action', 'sciencefiction', 'thriller']","['fox2000pictures', 'phoenixpictures', 'rockingchairproductions']",['english'],Lake Placid False horror comedy action sciencefiction thriller fox2000pictures phoenixpictures rockingchairproductions  english
tadpole+2002,Tadpole,False,"['comedy', 'drama', 'romance']","['ifcproductions', 'indigent(independentdigitalentertainment)', 'miramax', 'dollyhallproductions']","['english', 'français']",Tadpole False comedy drama romance ifcproductions indigent(independentdigitalentertainment) miramax dollyhallproductions  english français
squirm+1976,Squirm,False,['horror'],"['americaninternationalpictures(aip)', 'squirmcompany']","['english', 'italiano']",Squirm False horror americaninternationalpictures(aip) squirmcompany  english italiano
tales+from+the+hood+1995,Tales from the Hood,False,"['crime', 'horror', 'thriller']","['40acres&amulefilmworks', 'savoypictures']",['english'],Tales from the Hood False crime horror thriller 40acres&amulefilmworks savoypictures  english
outrageous+fortune+1987,Outrageous Fortune,False,"['action', 'comedy', 'mystery']","['touchstonepictures', 'interscopecommunications', 'silverscreenpartnersii']",['english'],Outrageous Fortune False action comedy mystery touchstonepictures interscopecommunications silverscreenpartnersii  english
lotto+land+1995,Lotto Land,False,['drama'],[],[],Lotto Land False drama   
think+like+a+man+2012,Think Like a Man,False,"['comedy', 'romance']",['rainforestfilms'],['english'],Think Like a Man False comedy romance rainforestfilms  english
telling+lies+in+america+1997,Telling Lies In America,False,"['music', 'drama']","['kuzuienterprises', 'bannerentertainment', 'benmyronproductions']",['english'],Telling Lies In America False music drama kuzuienterprises bannerentertainment benmyronproductions  english
the+last+temptation+of+christ+1988,The Last Temptation of Christ,False,['drama'],"['universalpictures', 'cineplex-odeonfilms']",['english'],The Last Temptation of Christ False drama universalpictures cineplex-odeonfilms  english
every+which+way+but+loose+1978,Every Which Way But Loose,False,"['action', 'adventure', 'comedy', 'romance']","['malpasoproductions', 'warnerbros.']",['english'],Every Which Way But Loose False action adventure comedy romance malpasoproductions warnerbros.  english
u.s.+marshals+1998,U.S. Marshals,False,"['thriller', 'crime', 'action']","['kopelsonentertainment', 'warnerbros.']",['english'],U.S. Marshals False thriller crime action kopelsonentertainment warnerbros.  english
turtles+forever+2009,Turtles Forever,False,"['sciencefiction', 'adventure', 'animation', 'action', 'family', 'comedy']",['dongwooanimation'],['english'],Turtles Forever False sciencefiction adventure animation action family comedy dongwooanimation  english
dont+look+back+1967,Dont Look Back,False,"['documentary', 'music']",['docurama'],['english'],Dont Look Back False documentary music docurama  english
big+eden+2000,Big Eden,False,"['drama', 'romance']",['chaikenfilms'],['english'],Big Eden False drama romance chaikenfilms  english
zapped+1982,Zapped!,False,['comedy'],"['cityfilms', 'rosefilms', 'thunderassociates']",['english'],Zapped! False comedy cityfilms rosefilms thunderassociates  english
delta+force+2+the+colombian+connection+1990,Delta Force 2: The Colombian Connection,False,"['action', 'adventure']","['cannongroup', 'metro-goldwyn-mayer(mgm)']","['english', 'français']",Delta Force 2: The Colombian Connection False action adventure cannongroup metro-goldwyn-mayer(mgm)  english français
the+lucky+one+2012,The Lucky One,False,"['drama', 'romance']","['villageroadshowpictures', 'dinovipictures', 'warnerbros.', 'langleyparkproduction']",['english'],The Lucky One False drama romance villageroadshowpictures dinovipictures warnerbros. langleyparkproduction  english
summer+wars+2009,Summer Wars,False,['animation'],"['madhouse', 'warnerbros.japan']","['english', '日本語']",Summer Wars False animation madhouse warnerbros.japan  english 日本語
broken+flowers+2005,Broken Flowers,False,"['comedy', 'drama', 'mystery', 'romance']","['bacfilms', 'focusfeatures', 'fiveroses']",['english'],Broken Flowers False comedy drama mystery romance bacfilms focusfeatures fiveroses  english
a+most+wanted+man+2014,A Most Wanted Man,False,['thriller'],"['senatorfilmproduktion', 'lionsgate', 'filmnationentertainment', 'film4', 'demarestfilms', 'theinkfactory', 'potboilerproductions', 'amusementparkfilms']",['english'],A Most Wanted Man False thriller senatorfilmproduktion lionsgate filmnationentertainment film4 demarestfilms theinkfactory potboilerproductions amusementparkfilms  english
guadalcanal+diary+1943,Guadalcanal Diary,False,"['action', 'war', 'drama']",['twentiethcenturyfoxfilmcorporation'],['english'],Guadalcanal Diary False action war drama twentiethcenturyfoxfilmcorporation  english
parineeta+2005,Parineeta,False,"['drama', 'romance', 'foreign']",[],['हिन्दी'],Parineeta False drama romance foreign   हिन्दी
i+hired+a+contract+killer+1990,I Hired a Contract Killer,False,"['comedy', 'drama']",[],"['suomi', 'english']",I Hired a Contract Killer False comedy drama   suomi english
fiddler+on+the+roof+1971,Fiddler on the Roof,False,"['drama', 'romance']","['unitedartists', 'cartierproductions', 'mirischcorporation,the']","['english', 'עִבְרִית', 'pусский']","Fiddler on the Roof False drama romance unitedartists cartierproductions mirischcorporation,the  english עִבְרִית pусский"
i+love+trouble+1994,I Love Trouble,False,"['action', 'comedy', 'romance']","['caravanpictures', 'touchstonepictures']","['english', 'français']",I Love Trouble False action comedy romance caravanpictures touchstonepictures  english français
for+the+boys+1991,For the Boys,False,"['music', 'drama']",['allgirlproductions'],['english'],For the Boys False music drama allgirlproductions  english
a+good+day+to+die+hard+2013,A Good Day to Die Hard,False,"['action', 'thriller']","['ingeniousmedia', 'twentiethcenturyfoxfilmcorporation', 'duneentertainment', 'midatlanticfilms', 'bigscreenproductions', 'templehillentertainment', 'tsgentertainment', 'giantpictures', 'origofilmgroup']","['english', 'pусский']",A Good Day to Die Hard False action thriller ingeniousmedia twentiethcenturyfoxfilmcorporation duneentertainment midatlanticfilms bigscreenproductions templehillentertainment tsgentertainment giantpictures origofilmgroup  english pусский
henry++june+1990,Henry & June,False,['romance'],"['universalpictures', 'walrus&associates']",['english'],Henry & June False romance universalpictures walrus&associates  english
toast+2010,Toast,False,"['drama', 'comedy', 'history', 'family']","['bbcfilms', 'rubyfilms', 'screenwestmidlands']",['english'],Toast False drama comedy history family bbcfilms rubyfilms screenwestmidlands  english
hoop+dreams+1994,Hoop Dreams,False,['documentary'],"['finelinefeatures', 'kartemquinfilms']",['english'],Hoop Dreams False documentary finelinefeatures kartemquinfilms  english
the+bridge+2006,The Bridge,False,['documentary'],[],['english'],The Bridge False documentary   english
i_+robot+2004,"I, Robot",False,"['action', 'sciencefiction']","['twentiethcenturyfoxfilmcorporation', 'laurencemarkproductions', 'davisentertainment', 'overbrookentertainment', 'mediastreamviertefilmgmbh&co.vermarktungskg', 'canlawsproductions']",['english'],"I, Robot False action sciencefiction twentiethcenturyfoxfilmcorporation laurencemarkproductions davisentertainment overbrookentertainment mediastreamviertefilmgmbh&co.vermarktungskg canlawsproductions  english"
my+giant+1998,My Giant,False,"['comedy', 'drama', 'family']","['columbiapictures', 'castlerockentertainment']",['english'],My Giant False comedy drama family columbiapictures castlerockentertainment  english
abbott+and+costello+meet+the+invisible+man+1951,Abbott and Costello Meet the Invisible Man,False,"['comedy', 'horror']",['universalpicturesinternational(upi)'],['english'],Abbott and Costello Meet the Invisible Man False comedy horror universalpicturesinternational(upi)  english
the+cats+meow+2001,The Cat's Meow,False,"['drama', 'mystery', 'thriller']","['lionsgatefilms', 'danfilms', 'cpmedienag']",['english'],The Cat's Meow False drama mystery thriller lionsgatefilms danfilms cpmedienag  english
high+spirits+1988,High Spirits,False,"['horror', 'fantasy', 'comedy']","['palacepictures', 'visionpdg']",['english'],High Spirits False horror fantasy comedy palacepictures visionpdg  english
down+and+out+in+beverly+hills+1986,Down and Out in Beverly Hills,False,['comedy'],"['touchstonepictures', 'silverscreenpartnersii']","['english', 'español']",Down and Out in Beverly Hills False comedy touchstonepictures silverscreenpartnersii  english español
the+convent+1995,The Convent,False,['thriller'],[],['english'],The Convent False thriller   english
one+tough+cop+1998,One Tough Cop,False,[],['patriotpictures'],['english'],One Tough Cop False  patriotpictures  english
house+of+frankenstein+1944,House of Frankenstein,False,"['fantasy', 'horror', 'sciencefiction', 'thriller']",['universalpictures'],"['english', 'español']",House of Frankenstein False fantasy horror sciencefiction thriller universalpictures  english español
im+gonna+git+you+sucka+1988,I'm Gonna Git You Sucka,False,"['action', 'comedy']","['unitedartists', 'ivorywayproductions', 'frontfilms', 'raymondkatzproduction']",['english'],I'm Gonna Git You Sucka False action comedy unitedartists ivorywayproductions frontfilms raymondkatzproduction  english
anastasia+1956,Anastasia,False,"['drama', 'comedy', 'romance']",['twentiethcenturyfoxfilmcorporation'],"['english', 'magyar']",Anastasia False drama comedy romance twentiethcenturyfoxfilmcorporation  english magyar
the+matrix+reloaded+2003,The Matrix Reloaded,False,"['adventure', 'action', 'thriller', 'sciencefiction']","['villageroadshowpictures', 'npventertainment', 'heinekenbrandedentertainment', 'silverpictures', 'warnerbros.']",['english'],The Matrix Reloaded False adventure action thriller sciencefiction villageroadshowpictures npventertainment heinekenbrandedentertainment silverpictures warnerbros.  english
uro+2006,Uro,False,"['action', 'crime']",[],"['dansk', 'deutsch', 'norsk', 'svenska']",Uro False action crime   dansk deutsch norsk svenska
henry+v+1989,Henry V,False,"['war', 'drama', 'history', 'action', 'romance']","['bbcfilms', 'samuelgoldwyncompany', 'renaissancefilms']","['english', 'français']",Henry V False war drama history action romance bbcfilms samuelgoldwyncompany renaissancefilms  english français
its+a+very+merry+muppet+christmas+movie+2002,It's a Very Merry Muppet Christmas Movie,False,"['comedy', 'family']","['nationalbroadcastingcompany', 'jimhensonproductions', 'jimhensoncompany,the']",['english'],"It's a Very Merry Muppet Christmas Movie False comedy family nationalbroadcastingcompany jimhensonproductions jimhensoncompany,the  english"
grateful+dawg+2000,Grateful Dawg,False,"['documentary', 'music']",[],['english'],Grateful Dawg False documentary music   english
the+bothersome+man+2006,The Bothersome Man,False,"['comedy', 'drama', 'fantasy']",['sandrewmetronomenorge'],['norsk'],The Bothersome Man False comedy drama fantasy sandrewmetronomenorge  norsk
the+game+plan+2007,The Game Plan,False,"['comedy', 'family']","['waltdisneypictures', 'mayhempictures', 'monkeydanceproductions']",['english'],The Game Plan False comedy family waltdisneypictures mayhempictures monkeydanceproductions  english
the+fog+2005,The Fog,False,"['horror', 'thriller']","['revolutionstudios', 'debrahillproductions']","['english', 'magyar', 'italiano']",The Fog False horror thriller revolutionstudios debrahillproductions  english magyar italiano
love+actually+2003,Love Actually,False,"['comedy', 'romance', 'drama']","['universalpictures', 'dnafilms', 'studiocanal', 'workingtitlefilms']","['english', 'français', 'português']",Love Actually False comedy romance drama universalpictures dnafilms studiocanal workingtitlefilms  english français português
robin+hood+prince+of+thieves+1991,Robin Hood: Prince of Thieves,False,['adventure'],"['warnerbros.', 'morgancreekproductions']",['english'],Robin Hood: Prince of Thieves False adventure warnerbros. morgancreekproductions  english
porn+star+the+legend+of+ron+jeremy+2001,Porn Star: The Legend of Ron Jeremy,False,['documentary'],[],['english'],Porn Star: The Legend of Ron Jeremy False documentary   english
hesher+2010,Hesher,False,['drama'],"['droentertainment', 'thelastpicturecompany', 'catchplay', 'cornerstoreentertainment', 'filmula', 'handsomecharliefilms', 'americanwork', 'dreamagineentertainment']",['english'],Hesher False drama droentertainment thelastpicturecompany catchplay cornerstoreentertainment filmula handsomecharliefilms americanwork dreamagineentertainment  english
the+men+who+stare+at+goats+2009,The Men Who Stare at Goats,False,"['comedy', 'war']","['bbcfilms', 'smokehouse', 'rubyfilms']",['english'],The Men Who Stare at Goats False comedy war bbcfilms smokehouse rubyfilms  english
the+golden+bowl+2000,The Golden Bowl,False,"['romance', 'drama']","['merchantivoryproductions', 'tf1international']",['english'],The Golden Bowl False romance drama merchantivoryproductions tf1international  english
car+wash+1976,Car Wash,False,"['romance', 'comedy', 'drama']",['universalpictures'],"['español', 'english']",Car Wash False romance comedy drama universalpictures  español english
loser+2000,Loser,False,"['drama', 'comedy', 'romance', 'family']",['columbiapictures'],['english'],Loser False drama comedy romance family columbiapictures  english
standing+in+the+shadows+of+motown+2002,Standing in the Shadows of Motown,False,['documentary'],[],['english'],Standing in the Shadows of Motown False documentary   english
billy+the+kid+1941,Billy the Kid,False,['western'],"[""loew's"", 'metro-goldwyn-mayer(mgm)']",['english'],Billy the Kid False western loew's metro-goldwyn-mayer(mgm)  english
crossing+delancey+1988,Crossing Delancey,False,"['comedy', 'drama', 'romance']",['warnerbros.'],"['english', 'français', 'עִבְרִית', '']",Crossing Delancey False comedy drama romance warnerbros.  english français עִבְרִית 
le+week-end+2013,Le Week-End,False,"['comedy', 'drama']","['lebureau', 'film4', 'freerangefilms']",['english'],Le Week-End False comedy drama lebureau film4 freerangefilms  english
the+mortal+instruments+city+of+bones+2013,The Mortal Instruments: City of Bones,False,"['action', 'adventure', 'drama', 'mystery', 'romance', 'fantasy']","['constantinfilmproduktion', 'doncarmodyproductions', 'uniquefeatures', 'mr.smithproductions']",['english'],The Mortal Instruments: City of Bones False action adventure drama mystery romance fantasy constantinfilmproduktion doncarmodyproductions uniquefeatures mr.smithproductions  english
black+mask+1996,Black Mask,False,['action'],"['distanthorizons', 'filmworkshop', ""win'sentertainmentltd.""]","['广州话/廣州話', 'english']",Black Mask False action distanthorizons filmworkshop win'sentertainmentltd.  广州话/廣州話 english
the+long+kiss+goodnight+1996,The Long Kiss Goodnight,False,"['crime', 'action', 'mystery', 'thriller']","['newlinecinema', 'forge', 'thestevetischcompany']",['english'],The Long Kiss Goodnight False crime action mystery thriller newlinecinema forge thestevetischcompany  english
snoopy_+come+home+1972,"Snoopy, Come Home",False,['family'],['cinemacenterfilms'],['english'],"Snoopy, Come Home False family cinemacenterfilms  english"
city+of+life+and+death+2009,City of Life and Death,False,"['drama', 'history', 'war']","['mediaasiafilms', 'chinafilmgroupcorporation(cfgc)', 'stellarmegamedia', 'jiangsubroadcastingsystem', 'chuanproductionfilmstudio']","['english', 'deutsch', '日本語', '普通话']",City of Life and Death False drama history war mediaasiafilms chinafilmgroupcorporation(cfgc) stellarmegamedia jiangsubroadcastingsystem chuanproductionfilmstudio  english deutsch 日本語 普通话
phantoms+1998,Phantoms,False,"['horror', 'sciencefiction', 'thriller']","['miramaxfilms', 'dimensionfilms']",['english'],Phantoms False horror sciencefiction thriller miramaxfilms dimensionfilms  english
first+kid+1996,First Kid,False,"['comedy', 'family']","['waltdisneypictures', 'caravanpictures']","['english', 'français', 'español']",First Kid False comedy family waltdisneypictures caravanpictures  english français español
police+academy+2+their+first+assignment+1985,Police Academy 2: Their First Assignment,False,"['comedy', 'crime']","['warnerbros.', 'theladdcompany']",['english'],Police Academy 2: Their First Assignment False comedy crime warnerbros. theladdcompany  english
strangers+with+candy+2006,Strangers with Candy,False,['comedy'],[],['english'],Strangers with Candy False comedy   english
dirty+mary+crazy+larry+1974,Dirty Mary Crazy Larry,False,"['action', 'adventure', 'crime']","['twentiethcenturyfoxfilmcorporation', 'academypicturescorporation']",['english'],Dirty Mary Crazy Larry False action adventure crime twentiethcenturyfoxfilmcorporation academypicturescorporation  english
show+people+1928,Show People,False,"['comedy', 'romance']","['cosmopolitanproductions', 'metro-goldwyn-mayer(mgm)']",['nolanguage'],Show People False comedy romance cosmopolitanproductions metro-goldwyn-mayer(mgm)  nolanguage
skyline+2010,Skyline,False,['sciencefiction'],"['roguepictures', 'relativitymedia', 'hydraulx', 'ratentertainment', 'transmissionpictures']",['english'],Skyline False sciencefiction roguepictures relativitymedia hydraulx ratentertainment transmissionpictures  english
g-force+2009,G-Force,False,"['fantasy', 'action', 'adventure', 'family', 'comedy']","['waltdisneypictures', 'jerrybruckheimerfilms', 'whamaphramproductions']",['english'],G-Force False fantasy action adventure family comedy waltdisneypictures jerrybruckheimerfilms whamaphramproductions  english
the+hunchback+of+notre+dame+1939,The Hunchback of Notre Dame,False,"['romance', 'drama', 'horror']",['rkoradiopictures'],['english'],The Hunchback of Notre Dame False romance drama horror rkoradiopictures  english
race+to+witch+mountain+2009,Race to Witch Mountain,False,"['adventure', 'family', 'fantasy', 'sciencefiction', 'thriller', 'action']","['waltdisneypictures', 'gunnfilms']",['english'],Race to Witch Mountain False adventure family fantasy sciencefiction thriller action waltdisneypictures gunnfilms  english
eddie+murphy+delirious+1983,Eddie Murphy: Delirious,False,['comedy'],['hbo'],['english'],Eddie Murphy: Delirious False comedy hbo  english
mister+lonely+2008,Mister Lonely,False,"['comedy', 'drama']",['agnèsb.productions'],"['english', 'français']",Mister Lonely False comedy drama agnèsb.productions  english français
abbott+and+costello+meet+frankenstein+1948,Abbott and Costello Meet Frankenstein,False,"['comedy', 'horror']",['universalinternationalpictures(ui)'],['english'],Abbott and Costello Meet Frankenstein False comedy horror universalinternationalpictures(ui)  english
road+trip+2000,Road Trip,False,"['comedy', 'adventure']","['dreamworksskg', 'themontecitopicturecompany']",['english'],Road Trip False comedy adventure dreamworksskg themontecitopicturecompany  english
jurassic+park+iii+2001,Jurassic Park III,False,"['adventure', 'action', 'thriller', 'sciencefiction']","['universalstudios', 'amblinentertainment']","['english', 'español']",Jurassic Park III False adventure action thriller sciencefiction universalstudios amblinentertainment  english español
100+feet+2008,100 Feet,False,"['horror', 'thriller']","['blueriderpictures', '100feetproductions', 'laurinfilm', 'newdealstudios', 'filmvisionsfunding', 'grandillusionsentertainment']",['english'],100 Feet False horror thriller blueriderpictures 100feetproductions laurinfilm newdealstudios filmvisionsfunding grandillusionsentertainment  english
lets+be+cops+2014,Let's Be Cops,False,['comedy'],"['twentiethcenturyfoxfilmcorporation', 'wideawake', 'genrefilms']",['english'],Let's Be Cops False comedy twentiethcenturyfoxfilmcorporation wideawake genrefilms  english
american+psycho+2000,American Psycho,False,"['thriller', 'drama', 'crime']","['lionsgatefilms', 'edwardr.pressmanfilm', 'museproductions']","['english', 'español', '广州话/廣州話']",American Psycho False thriller drama crime lionsgatefilms edwardr.pressmanfilm museproductions  english español 广州话/廣州話
next+of+kin+1989,Next of Kin,False,"['adventure', 'drama', 'action', 'thriller']",['lorimarfilmentertainment'],['english'],Next of Kin False adventure drama action thriller lorimarfilmentertainment  english
air+bud+1997,Air Bud,False,"['comedy', 'family', 'drama']",['waltdisneypictures'],['english'],Air Bud False comedy family drama waltdisneypictures  english
bachelor+party+1984,Bachelor Party,False,['comedy'],"['bachelorpartyproductions', 'aspectratiofilm', 'twincontinental']","['english', '日本語']",Bachelor Party False comedy bachelorpartyproductions aspectratiofilm twincontinental  english 日本語
ronin+1998,Ronin,False,"['action', 'thriller', 'crime', 'adventure']","['unitedartists', 'fgmentertainment']","['english', 'français', 'pусский']",Ronin False action thriller crime adventure unitedartists fgmentertainment  english français pусский
the+stunt+man+1980,The Stunt Man,False,"['action', 'comedy', 'drama', 'thriller']","['twentiethcenturyfoxfilmcorporation', 'simonproductions']",['english'],The Stunt Man False action comedy drama thriller twentiethcenturyfoxfilmcorporation simonproductions  english
the+beach+2000,The Beach,False,"['drama', 'adventure', 'romance', 'thriller']",['figmentfilms'],"['english', 'français', 'hrvatski', 'svenska', 'ภาษาไทย']",The Beach False drama adventure romance thriller figmentfilms  english français hrvatski svenska ภาษาไทย
blade+trinity+2004,Blade: Trinity,False,"['sciencefiction', 'action', 'horror', 'thriller', 'adventure', 'fantasy']","['newlinecinema', 'amenrafilms', 'shawndanielleproductionsltd.', 'imaginaryforces', 'marvelenterprises', 'peterfrankfurtproductions']","['esperanto', 'english']",Blade: Trinity False sciencefiction action horror thriller adventure fantasy newlinecinema amenrafilms shawndanielleproductionsltd. imaginaryforces marvelenterprises peterfrankfurtproductions  esperanto english
ulysses+1967,Ulysses,False,['drama'],[],['english'],Ulysses False drama   english
the+majestic+2001,The Majestic,False,"['drama', 'romance']","['villageroadshowpictures', 'castlerockentertainment', 'npventertainment', 'darkwoodsproductions']",['english'],The Majestic False drama romance villageroadshowpictures castlerockentertainment npventertainment darkwoodsproductions  english
supernova+2000,Supernova,False,"['horror', 'sciencefiction', 'thriller']","['unitedartists', 'metro-goldwyn-mayer(mgm)', 'hammerheadproductions', 'screenlandpictures']",['english'],Supernova False horror sciencefiction thriller unitedartists metro-goldwyn-mayer(mgm) hammerheadproductions screenlandpictures  english
monsieur++hulots+holiday+1953,Monsieur  Hulot's Holiday,False,"['comedy', 'family']","['cady', 'discina']",['français'],Monsieur  Hulot's Holiday False comedy family cady discina  français
the+four+musketeers+1974,The Four Musketeers,False,"['action', 'adventure', 'comedy', 'drama']","['filmtrusts.a.', 'estefilms']",['english'],The Four Musketeers False action adventure comedy drama filmtrusts.a. estefilms  english
gone+fishin+1997,Gone Fishin',False,"['comedy', 'family']","['caravanpictures', 'hollywoodpictures', 'rogerbirnbaumproductions']",['english'],Gone Fishin' False comedy family caravanpictures hollywoodpictures rogerbirnbaumproductions  english
demolition+man+1993,Demolition Man,False,"['crime', 'action', 'sciencefiction']","['silverpictures', 'warnerbros.']",['english'],Demolition Man False crime action sciencefiction silverpictures warnerbros.  english
paranoid+park+2007,Paranoid Park,False,"['mystery', 'crime', 'drama']","['centrenationaldelacinématographie', 'menofilms', 'mk2productions']",['english'],Paranoid Park False mystery crime drama centrenationaldelacinématographie menofilms mk2productions  english
diabolique+1955,Diabolique,False,"['drama', 'horror', 'thriller']","['vérafilms', 'janusfilms', 'filmsonor']","['english', 'français']",Diabolique False drama horror thriller vérafilms janusfilms filmsonor  english français
the+clan+of+the+cave+bear+1986,The Clan of the Cave Bear,False,"['adventure', 'drama']","['theguber-peterscompany', 'warnerbros.', 'producerssalesorganization(pso)', 'jonesfilm', 'thejozakcompany', 'decade']",['english'],The Clan of the Cave Bear False adventure drama theguber-peterscompany warnerbros. producerssalesorganization(pso) jonesfilm thejozakcompany decade  english
rules+of+engagement+2000,Rules of Engagement,False,"['action', 'adventure', 'drama', 'history', 'war']","['paramountpictures', 'sevenartspictures', 'munichfilmpartners&company(mfp)roeproduction']","['العربية', 'english']",Rules of Engagement False action adventure drama history war paramountpictures sevenartspictures munichfilmpartners&company(mfp)roeproduction  العربية english
hello+mary+lou+prom+night+ii+1987,Hello Mary Lou: Prom Night II,False,['horror'],"['simcomlimited', 'allarcomlimited', 'britishcolumbiatelevision', 'cfcncommunications', 'tbafilm']",['english'],Hello Mary Lou: Prom Night II False horror simcomlimited allarcomlimited britishcolumbiatelevision cfcncommunications tbafilm  english
head+of+state+2003,Head of State,False,['comedy'],"['dreamworksskg', '3artsentertainment']",['english'],Head of State False comedy dreamworksskg 3artsentertainment  english
